time_s,reference_rad,position_rad,velocity_rad_s,current_A,sensor_side_measurement_rad,received_measurement_rad,tracking_error_rad,command_V,unsaturated_command_V,capacitive_current_A,capacitive_voltage_V,inductive_voltage_V,shared_impedance_voltage_V,ground_common_mode_voltage_V,ground_differential_voltage_V,receiver_differential_voltage_V,equivalent_encoder_error_rad,physical_source_window_active,ground_window_active,communication_channel_enabled,transmit_delay_samples,packet_dropped,sample_received,accepted_source_index,accepted_delay_samples,held_last,measurement_age_samples,measurement_age_s,collision_discard_count,out_of_order_discard_count,delta_position_rad
1.17,0.523598775598299,0.664103866281929,-0.201741638970948,-0.358204860145695,0.664103866281929,0.664103866281929,-0.14050509068363,-0.393580700423394,-0.393580700423394,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1171,0,0,0,0,0,0,0.138959136911097
1.171,0.523598775598299,0.6638084732953,-0.387317483664697,-0.338989068726567,0.6638084732953,0.6638084732953,-0.140209697697001,-0.386347409263847,-0.386347409263847,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1172,0,0,0,0,0,0,0.138672175963031
1.172,0.523598775598299,0.663332651675362,-0.562640347822113,-0.32022566988045,0.663332651675362,0.663332651675362,-0.139733876077063,-0.378881067849543,-0.378881067849543,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1173,0,0,0,0,0,0,0.138204741365874
1.173,0.523598775598299,0.66268652913313,-0.727961679281716,-0.301925303829856,0.66268652913313,0.66268652913313,-0.139087753534831,-0.37120661397803,-0.37120661397803,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1174,0,0,0,0,0,0,0.137566961062529
1.174,0.523598775598299,0.661879979433774,-0.883537691613933,-0.284096018123058,0.661879979433774,0.661879979433774,-0.138281203835475,-0.363347996642835,-0.363347996642835,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1175,0,0,0,0,0,0,0.136768709048937
1.175,0.523598775598299,0.66092261826772,-1.02962814115364,-0.266743838181094,0.66092261826772,0.66092261826772,-0.137323842669421,-0.355328185859956,-0.355328185859956,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1176,0,0,0,0,0,0,0.135819601245179
1.176,0.523598775598299,0.659823800210652,-1.16649535557547,-0.249873150885026,0.659823800210652,0.659823800210652,-0.136225024612353,-0.347169184814166,-0.347169184814166,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1177,0,0,0,0,0,0,0.134728992455482
1.177,0.523598775598299,0.658592616564198,-1.29440343328006,-0.233486968002167,0.658592616564198,0.658592616564198,-0.1349938409659,-0.338892043747363,-0.338892043747363,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1178,0,0,0,0,0,0,0.133505974208914
1.178,0.523598775598299,0.65723789393436,-1.41361756165444,-0.217587112231455,0.65723789393436,0.65723789393436,-0.133639118336061,-0.330516875194733,-0.330516875194733,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1179,0,0,0,0,0,0,0.132159373337813
1.179,0.523598775598299,0.655768193446772,-1.52440342070983,-0.202174353264132,0.655768193446772,0.655768193446772,-0.132169417848474,-0.322062870292891,-0.322062870292891,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1180,0,0,0,0,0,0,0.130697751193054
