Context,ActiveRMSE_deg,ActivePeak_deg,PostPeak_deg,PrePeak_rad,ActiveMeasurementPeak_deg,ActiveCommandDelta_V,ReceiverPeak_V,EquivalentErrorPeak_deg,MarginExceededSamples,CommonModeExceededSamples,TerminationPole_Hz,RecoveryTime_s,RecoveryCensored,ActiveSaturatedSamples,PostSaturatedSamples,MaxMeasurementAge_samples,NominalTrajectoryChange_deg,NominalCommandChange_V,NominalReceiverChange_V,Parameter,Value,NominalValue,Unit,Role
physical_only,0.0769303882920093,0.111389275296074,0.0484150685407835,0,0.696491302672067,0.0320486193501036,0.0685028122447824,0.685028122447824,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,4.70518537356987e-10,1.16280695836024e-09,2.42018723117798e-09,bandwidth,416179.145028782,5000000,Hz,response
combined_phase2b,0.0603709482588869,0.128035209321224,0.0368084797253367,0,0.809806511228896,0.0362474013778891,0.0685028122447824,0.685028122447824,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,17,1.03093036389805e-08,1.50804514015279e-09,2.42018723117798e-09,bandwidth,416179.145028782,5000000,Hz,response
physical_only,0.0769303883433671,0.111389275324902,0.0484150685454843,0,0.696491326035594,0.0320486204517082,0.0685028145754873,0.685028145754873,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,1.64243843750776e-11,4.06178597700535e-11,8.45413322680955e-11,bandwidth,2040046.92355049,5000000,Hz,response
combined_phase2b,0.0603709492838711,0.128035209447123,0.0368084791461386,0,0.809806544064459,0.0362474028332551,0.0685028145754873,0.685028145754873,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,17,3.60127845472751e-10,5.26791527066806e-11,8.45413322680955e-11,bandwidth,2040046.92355049,5000000,Hz,response
physical_only,0.0769303883452085,0.111389275325914,0.0484150685456752,0,0.696491326881247,0.0320486204915814,0.0685028146598498,0.685028146598498,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0,0,0,bandwidth,5000000,5000000,Hz,response
combined_phase2b,0.0603709493209783,0.12803520945169,0.0368084791251533,0,0.809806545252975,0.0362474028859342,0.0685028146598498,0.685028146598498,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,17,0,0,0,bandwidth,5000000,5000000,Hz,response
physical_only,0.0769303883454898,0.111389275326079,0.048415068545707,0,0.696491327007934,0.0320486204975547,0.0685028146724864,0.685028146724864,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,2.46811043281569e-12,6.08469871710149e-12,1.26633981079038e-11,bandwidth,10000000,5000000,Hz,response
combined_phase2b,0.0603709493265348,0.128035209452384,0.0368084791220236,0,0.809806545430991,0.0362474028938236,0.0685028146724864,0.685028146724864,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,17,5.39231240695325e-11,7.88936971307663e-12,1.26633981079038e-11,bandwidth,10000000,5000000,Hz,response
physical_only,0.00769303883452448,0.0111389275326003,0.00484150685454971,0,0.0696491326881113,0.00320486204915777,0.0685028146598498,0.0685028146598498,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0.100250347793314,0.0288437584424237,0,angle_sensitivity,1,10,deg/V,response
combined_phase2b,0.0272232387644006,0.0463480562336155,0.00611224683261482,0,0.0778678646490337,0.00341701064267189,0.0685028146598498,0.0685028146598498,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,17,0.124443852263033,0.0328708061625084,0,angle_sensitivity,1,10,deg/V,response
physical_only,0.0125449569501248,0.0181641311544824,0.0078949939511095,0,0.113576103017299,0.00522613460071846,0.0685028146598498,0.111706814349309,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0.0932251441714315,0.026822485890863,0,angle_sensitivity,1.63068940895331,10,deg/V,response
combined_phase2b,0.0282227977665968,0.0463480562336155,0.00826333445502002,0,0.129159639522418,0.00568007109125439,0.0685028146598498,0.111706814349309,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,17,0.115723250081718,0.0305673317946799,0,angle_sensitivity,1.63068940895331,10,deg/V,response
physical_only,0.0204569284343321,0.0296200562964826,0.0128742830198413,0,0.185207348300526,0.00852220234315656,0.0685028146598498,0.182159119067331,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0.0817692190294313,0.0235264181484249,0,angle_sensitivity,2.65914794847249,10,deg/V,response
combined_phase2b,0.0305738725103312,0.0518101237850101,0.0117710902585679,0,0.21280059357483,0.00943632234666666,0.0685028146598498,0.182159119067331,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,17,0.101502656464964,0.0268110805392676,0,angle_sensitivity,2.65914794847249,10,deg/V,response
physical_only,0.0333588965375969,0.0483011120952747,0.0209939569682953,0,0.302015661333992,0.0138970651019426,0.0685028146598498,0.297044946207362,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0.0630881632306391,0.0181515553896388,0,angle_sensitivity,4.33624439641402,10,deg/V,response
combined_phase2b,0.0358810170207122,0.0691983891391465,0.0174911504967182,0,0.349193011502756,0.015561601486235,0.0685028146598498,0.297044946207362,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,17,0.0783132850651812,0.0206858013996993,0,angle_sensitivity,4.33624439641402,10,deg/V,response
physical_only,0.0543979992782199,0.0787641119344373,0.034234623280264,0,0.492493740275399,0.0226617968772735,0.0685028146598498,0.48438804776345,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0.0326251633914766,0.00938682361430794,0,angle_sensitivity,7.07106781186547,10,deg/V,response
combined_phase2b,0.0469147029152145,0.0975955120931521,0.02681879214557,0,0.57160668287949,0.025550029306012,0.0685028146598498,0.48438804776345,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,17,0.0404986227231684,0.0106973735799222,0,angle_sensitivity,7.07106781186547,10,deg/V,response
physical_only,0.0769303883452085,0.111389275325914,0.0484150685456752,0,0.696491326881247,0.0320486204915814,0.0685028146598498,0.685028146598498,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0,0,0,angle_sensitivity,10,10,deg/V,response
combined_phase2b,0.0603709493209783,0.12803520945169,0.0368084791251533,0,0.809806545252975,0.0362474028859342,0.0685028146598498,0.685028146598498,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,17,0,0,0,angle_sensitivity,10,10,deg/V,response
physical_only,0.0887062412912354,0.128439803137094,0.0558260376026159,0,0.803104326242875,0.0369543521556201,0.0685028146598498,0.789886459311428,0,0,13262911.9243246,0.00300000000000011,0,0,0,0,0.0170505278111799,0.00490573166403869,0,angle_sensitivity,11.5307153907997,10,deg/V,response
combined_phase2b,0.0677539992053156,0.143987136898312,0.0420292785929192,0,0.934294301199871,0.0418380527638172,0.0685028146598498,0.789886459311428,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,17,0.0211653466610459,0.00559064987788292,0,angle_sensitivity,11.5307153907997,10,deg/V,response
physical_only,0.144652328181671,0.209445426663675,0.0910349282624395,0,1.30961371908878,0.0602610706748983,0.0685028146598498,1.28805948347478,0,0,13262911.9243246,0.012,0,0,0,0,0.0980561513377613,0.0282124501833169,0,angle_sensitivity,18.803015465432,10,deg/V,response
combined_phase2b,0.104308787361732,0.244541918687153,0.0668328577476483,0,1.52572515915341,0.0683987601092413,0.0685028146598498,1.28805948347478,0,0,13262911.9243246,0.00600000000000001,0,0,0,17,0.121720128449887,0.0321513572233071,0,angle_sensitivity,18.803015465432,10,deg/V,response
physical_only,0.235883019546298,0.341540439014138,0.148449693362418,0,2.135573221538,0.0982670897217422,0.0685028146598498,2.10042495780419,0,0,13262911.9243246,0.02,0,0,0,0,0.230151163688224,0.0662184692301608,0,angle_sensitivity,30.6618781758652,10,deg/V,response
combined_phase2b,0.165831958662625,0.408515536369867,0.107279791579239,0,2.49016519534647,0.111711024271733,0.0685028146598498,2.10042495780419,0,0,13262911.9243246,0.014,0,0,0,17,0.285693746132601,0.0754636213857992,0,angle_sensitivity,30.6618781758652,10,deg/V,response
physical_only,0.384651941726067,0.556946376629601,0.242075342728433,0,3.4824566344063,0.160243102457909,0.0685028146598498,3.42514073299249,0,0,13262911.9243246,0.026,0,0,0,0,0.445557101303687,0.128194481966328,0,angle_sensitivity,50,10,deg/V,response
combined_phase2b,0.267438245061743,0.675905578072829,0.173236178203252,0,4.06286734793702,0.182339874719298,0.0685028146598498,3.42514073299249,0,0,13262911.9243246,0.02,0,0,0,17,0.553083787835563,0.146092471833363,0,angle_sensitivity,50,10,deg/V,response
physical_only,0.264801097096927,0.536855032312106,0.233198292285155,0,0.733429551704551,0.0279029852295784,0.0686826850799024,0.686826850799024,0,0,13262911.9243246,0.052,0,0,0,0,0.433181166917997,0.0521653148713155,0.115259835951278,envelope_frequency,5,120,Hz,response
combined_phase2b,0.307071127484994,0.627060961369008,0.313618271067129,0,0.896389314208299,0.0334819271223664,0.0686826850799024,0.686826850799024,0,0,13262911.9243246,0.0230000000000001,0,0,0,17,0.567078527575628,0.0616149499412654,0.115259835951278,envelope_frequency,5,120,Hz,response
physical_only,0.163358751355898,0.350794531712499,0.189924369422513,0,0.81028173830133,0.0332779252021148,0.0686889036903279,0.686889036903279,0,0,13262911.9243246,0.0700000000000001,0,0,0,0,0.248516725058456,0.0590626152480462,0.117188536072524,envelope_frequency,8.64681670102131,120,Hz,response
combined_phase2b,0.166925650096716,0.394613701743766,0.0837363324707119,0,0.892578726811436,0.0390647429136178,0.0686889036903279,0.686889036903279,0,0,13262911.9243246,0.0740000000000001,0,0,0,17,0.512562465993139,0.0731681885077665,0.117188536072524,envelope_frequency,8.64681670102131,120,Hz,response
physical_only,0.0955225436013316,0.196082823321913,0.129289067246606,0,0.679961289594561,0.0303568635534056,0.0686881693022789,0.686881693022789,0,0,13262911.9243246,0.0510000000000002,0,0,0,0,0.132129022382486,0.0577917193398875,0.116944521289232,envelope_frequency,14.9534878122122,120,Hz,response
combined_phase2b,0.135666737408052,0.257051712489835,0.22208977440638,0,0.700070582014947,0.031255247838996,0.0686881693022789,0.686881693022789,0,0,13262911.9243246,0.0570000000000002,0,0,0,17,0.377809286541447,0.0657216339825439,0.116944521289232,envelope_frequency,14.9534878122122,120,Hz,response
physical_only,0.0816672870687477,0.137981163622075,0.0644419069063,0,0.723925023778499,0.0329192289233526,0.068685404373098,0.68685404373098,0,0,13262911.9243246,0.00300000000000011,0,0,0,0,0.0569187087836571,0.0560632047464283,0.116656533617025,envelope_frequency,25.860013630631,120,Hz,response
combined_phase2b,0.0927392431468558,0.17448181381645,0.0549594114301605,0,0.687023406948153,0.031769748784701,0.068685404373098,0.68685404373098,0,0,13262911.9243246,0.00200000000000022,0,0,0,17,0.247644200890329,0.0586478944097064,0.116656533617025,envelope_frequency,25.860013630631,120,Hz,response
physical_only,0.0784169254943288,0.118889711265238,0.0553106601974687,0,0.700355670562341,0.032007863035148,0.0686852540319724,0.686852540319724,0,0,13262911.9243246,0.03,0,0,0,0,0.0437798979156779,0.055535724040195,0.117079468335861,envelope_frequency,44.7213595499958,120,Hz,response
combined_phase2b,0.088307674766189,0.160926460082183,0.0353104958915672,0,0.71022503592453,0.0315269366715613,0.0686852540319724,0.686852540319724,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,17,0.209735132486274,0.0598260433755922,0.117079468335861,envelope_frequency,44.7213595499958,120,Hz,response
physical_only,0.0774000548782741,0.112865537834562,0.046063121144779,0,0.690679412068036,0.0319882715385356,0.0686884348413639,0.686884348413639,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0.0193410173236364,0.0550756992692513,0.116411990841953,envelope_frequency,77.3394797298565,120,Hz,response
combined_phase2b,0.12672941260786,0.248095857877843,0.109149612875871,0,0.78844377704224,0.0369013514374483,0.0686884348413639,0.686884348413639,0,0,13262911.9243246,0.0310000000000001,0,0,0,17,0.318975729422385,0.0661442172746125,0.116411990841953,envelope_frequency,77.3394797298565,120,Hz,response
physical_only,0.0769303883452085,0.111389275325914,0.0484150685456752,0,0.696491326881247,0.0320486204915814,0.0685028146598498,0.685028146598498,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0,0,0,envelope_frequency,120,120,Hz,response
combined_phase2b,0.0603709493209783,0.12803520945169,0.0368084791251533,0,0.809806545252975,0.0362474028859342,0.0685028146598498,0.685028146598498,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,17,0,0,0,envelope_frequency,120,120,Hz,response
physical_only,0.0768425773187172,0.111205530946023,0.0480323024806877,0,0.692071405295924,0.032140660047552,0.068688461580655,0.68688461580655,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0.00816190510025961,0.0552681650784548,0.117117764111239,envelope_frequency,133.748060995284,120,Hz,response
combined_phase2b,0.0752304570833045,0.176516814922023,0.0457715099611291,0,0.790869569916612,0.0383048853962386,0.068688461580655,0.68688461580655,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,17,0.247379827572328,0.063848363742823,0.117117764111239,envelope_frequency,133.748060995284,120,Hz,response
physical_only,0.0765029602384757,0.110835389983795,0.0481239276238155,0,0.69146380084319,0.0315451502491654,0.0686799347938617,0.686799347938617,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0.0173885190983691,0.0550701607282586,0.116660279687434,envelope_frequency,231.298993508648,120,Hz,response
combined_phase2b,0.129568969572039,0.291344796488934,0.103667158519598,0,0.756400328900911,0.035970053898609,0.0686799347938617,0.686799347938617,0,0,13262911.9243246,0.026,0,0,0,17,0.244993333732068,0.059565196754175,0.116660279687434,envelope_frequency,231.298993508648,120,Hz,response
physical_only,0.0762592181563046,0.110762379904284,0.0482627955686635,0,0.696604319097432,0.0321439711099682,0.0590165041376562,0.590165041376562,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0.00651105536691889,0.0553308520253094,0.117129652671202,envelope_frequency,400,120,Hz,response
combined_phase2b,0.126190933871488,0.259156348959982,0.0596098775677217,0,0.735354136266781,0.0339594856966926,0.0590165041376562,0.590165041376562,0,0,13262911.9243246,0.00700000000000012,0,0,0,17,0.339540905943666,0.0681841946710497,0.117129652671202,envelope_frequency,400,120,Hz,response
physical_only,0.0769303883452085,0.111389275325914,0.0484150685456752,0,0.696491326881247,0.0320486204915814,0.0685028146598498,0.685028146598498,206,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0,0,0,noise_margin,0.025,0.2,V,diagnostic
combined_phase2b,0.0603709493209783,0.12803520945169,0.0368084791251533,0,0.809806545252975,0.0362474028859342,0.0685028146598498,0.685028146598498,206,0,13262911.9243246,2.22044604925031e-16,0,0,0,17,0,0,0,noise_margin,0.025,0.2,V,diagnostic
physical_only,0.0769303883452085,0.111389275325914,0.0484150685456752,0,0.696491326881247,0.0320486204915814,0.0685028146598498,0.685028146598498,168,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0,0,0,noise_margin,0.0353553390593274,0.2,V,diagnostic
combined_phase2b,0.0603709493209783,0.12803520945169,0.0368084791251533,0,0.809806545252975,0.0362474028859342,0.0685028146598498,0.685028146598498,168,0,13262911.9243246,2.22044604925031e-16,0,0,0,17,0,0,0,noise_margin,0.0353553390593274,0.2,V,diagnostic
physical_only,0.0769303883452085,0.111389275325914,0.0484150685456752,0,0.696491326881247,0.0320486204915814,0.0685028146598498,0.685028146598498,78,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0,0,0,noise_margin,0.05,0.2,V,diagnostic
combined_phase2b,0.0603709493209783,0.12803520945169,0.0368084791251533,0,0.809806545252975,0.0362474028859342,0.0685028146598498,0.685028146598498,78,0,13262911.9243246,2.22044604925031e-16,0,0,0,17,0,0,0,noise_margin,0.05,0.2,V,diagnostic
physical_only,0.0769303883452085,0.111389275325914,0.0484150685456752,0,0.696491326881247,0.0320486204915814,0.0685028146598498,0.685028146598498,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0,0,0,noise_margin,0.0707106781186548,0.2,V,diagnostic
combined_phase2b,0.0603709493209783,0.12803520945169,0.0368084791251533,0,0.809806545252975,0.0362474028859342,0.0685028146598498,0.685028146598498,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,17,0,0,0,noise_margin,0.0707106781186548,0.2,V,diagnostic
physical_only,0.0769303883452085,0.111389275325914,0.0484150685456752,0,0.696491326881247,0.0320486204915814,0.0685028146598498,0.685028146598498,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0,0,0,noise_margin,0.1,0.2,V,diagnostic
combined_phase2b,0.0603709493209783,0.12803520945169,0.0368084791251533,0,0.809806545252975,0.0362474028859342,0.0685028146598498,0.685028146598498,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,17,0,0,0,noise_margin,0.1,0.2,V,diagnostic
physical_only,0.0769303883452085,0.111389275325914,0.0484150685456752,0,0.696491326881247,0.0320486204915814,0.0685028146598498,0.685028146598498,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0,0,0,noise_margin,0.14142135623731,0.2,V,diagnostic
combined_phase2b,0.0603709493209783,0.12803520945169,0.0368084791251533,0,0.809806545252975,0.0362474028859342,0.0685028146598498,0.685028146598498,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,17,0,0,0,noise_margin,0.14142135623731,0.2,V,diagnostic
physical_only,0.0769303883452085,0.111389275325914,0.0484150685456752,0,0.696491326881247,0.0320486204915814,0.0685028146598498,0.685028146598498,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0,0,0,noise_margin,0.2,0.2,V,diagnostic
combined_phase2b,0.0603709493209783,0.12803520945169,0.0368084791251533,0,0.809806545252975,0.0362474028859342,0.0685028146598498,0.685028146598498,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,17,0,0,0,noise_margin,0.2,0.2,V,diagnostic
physical_only,0.0769303883452085,0.111389275325914,0.0484150685456752,0,0.696491326881247,0.0320486204915814,0.0685028146598498,0.685028146598498,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0,0,0,noise_margin,0.282842712474619,0.2,V,diagnostic
combined_phase2b,0.0603709493209783,0.12803520945169,0.0368084791251533,0,0.809806545252975,0.0362474028859342,0.0685028146598498,0.685028146598498,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,17,0,0,0,noise_margin,0.282842712474619,0.2,V,diagnostic
physical_only,0.0769303883452085,0.111389275325914,0.0484150685456752,0,0.696491326881247,0.0320486204915814,0.0685028146598498,0.685028146598498,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0,0,0,noise_margin,0.4,0.2,V,diagnostic
combined_phase2b,0.0603709493209783,0.12803520945169,0.0368084791251533,0,0.809806545252975,0.0362474028859342,0.0685028146598498,0.685028146598498,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,17,0,0,0,noise_margin,0.4,0.2,V,diagnostic
physical_only,0.0769303883452085,0.111389275325914,0.0484150685456752,0,0.696491326881247,0.0320486204915814,0.0685028146598498,0.685028146598498,0,250,13262911.9243246,2.22044604925031e-16,0,0,0,0,0,0,0,common_mode_limit,0.025,7,V,diagnostic
combined_phase2b,0.0603709493209783,0.12803520945169,0.0368084791251533,0,0.809806545252975,0.0362474028859342,0.0685028146598498,0.685028146598498,0,250,13262911.9243246,2.22044604925031e-16,0,0,0,17,0,0,0,common_mode_limit,0.025,7,V,diagnostic
physical_only,0.0769303883452085,0.111389275325914,0.0484150685456752,0,0.696491326881247,0.0320486204915814,0.0685028146598498,0.685028146598498,0,250,13262911.9243246,2.22044604925031e-16,0,0,0,0,0,0,0,common_mode_limit,0.0556171736282945,7,V,diagnostic
combined_phase2b,0.0603709493209783,0.12803520945169,0.0368084791251533,0,0.809806545252975,0.0362474028859342,0.0685028146598498,0.685028146598498,0,250,13262911.9243246,2.22044604925031e-16,0,0,0,17,0,0,0,common_mode_limit,0.0556171736282945,7,V,diagnostic
physical_only,0.0769303883452085,0.111389275325914,0.0484150685456752,0,0.696491326881247,0.0320486204915814,0.0685028146598498,0.685028146598498,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0,0,0,common_mode_limit,0.123730800095994,7,V,diagnostic
combined_phase2b,0.0603709493209783,0.12803520945169,0.0368084791251533,0,0.809806545252975,0.0362474028859342,0.0685028146598498,0.685028146598498,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,17,0,0,0,common_mode_limit,0.123730800095994,7,V,diagnostic
physical_only,0.0769303883452085,0.111389275325914,0.0484150685456752,0,0.696491326881247,0.0320486204915814,0.0685028146598498,0.685028146598498,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0,0,0,common_mode_limit,0.275262295684268,7,V,diagnostic
combined_phase2b,0.0603709493209783,0.12803520945169,0.0368084791251533,0,0.809806545252975,0.0362474028859342,0.0685028146598498,0.685028146598498,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,17,0,0,0,common_mode_limit,0.275262295684268,7,V,diagnostic
physical_only,0.0769303883452085,0.111389275325914,0.0484150685456752,0,0.696491326881247,0.0320486204915814,0.0685028146598498,0.685028146598498,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0,0,0,common_mode_limit,0.612372435695795,7,V,diagnostic
combined_phase2b,0.0603709493209783,0.12803520945169,0.0368084791251533,0,0.809806545252975,0.0362474028859342,0.0685028146598498,0.685028146598498,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,17,0,0,0,common_mode_limit,0.612372435695795,7,V,diagnostic
physical_only,0.0769303883452085,0.111389275325914,0.0484150685456752,0,0.696491326881247,0.0320486204915814,0.0685028146598498,0.685028146598498,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0,0,0,common_mode_limit,1.36233696325098,7,V,diagnostic
combined_phase2b,0.0603709493209783,0.12803520945169,0.0368084791251533,0,0.809806545252975,0.0362474028859342,0.0685028146598498,0.685028146598498,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,17,0,0,0,common_mode_limit,1.36233696325098,7,V,diagnostic
physical_only,0.0769303883452085,0.111389275325914,0.0484150685456752,0,0.696491326881247,0.0320486204915814,0.0685028146598498,0.685028146598498,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0,0,0,common_mode_limit,3.03077325701494,7,V,diagnostic
combined_phase2b,0.0603709493209783,0.12803520945169,0.0368084791251533,0,0.809806545252975,0.0362474028859342,0.0685028146598498,0.685028146598498,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,17,0,0,0,common_mode_limit,3.03077325701494,7,V,diagnostic
physical_only,0.0769303883452085,0.111389275325914,0.0484150685456752,0,0.696491326881247,0.0320486204915814,0.0685028146598498,0.685028146598498,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0,0,0,common_mode_limit,6.74252169853565,7,V,diagnostic
combined_phase2b,0.0603709493209783,0.12803520945169,0.0368084791251533,0,0.809806545252975,0.0362474028859342,0.0685028146598498,0.685028146598498,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,17,0,0,0,common_mode_limit,6.74252169853565,7,V,diagnostic
physical_only,0.0769303883452085,0.111389275325914,0.0484150685456752,0,0.696491326881247,0.0320486204915814,0.0685028146598498,0.685028146598498,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0,0,0,common_mode_limit,7,7,V,diagnostic
combined_phase2b,0.0603709493209783,0.12803520945169,0.0368084791251533,0,0.809806545252975,0.0362474028859342,0.0685028146598498,0.685028146598498,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,17,0,0,0,common_mode_limit,7,7,V,diagnostic
physical_only,0.0769303883452085,0.111389275325914,0.0484150685456752,0,0.696491326881247,0.0320486204915814,0.0685028146598498,0.685028146598498,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0,0,0,common_mode_limit,15,7,V,diagnostic
combined_phase2b,0.0603709493209783,0.12803520945169,0.0368084791251533,0,0.809806545252975,0.0362474028859342,0.0685028146598498,0.685028146598498,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,17,0,0,0,common_mode_limit,15,7,V,diagnostic
physical_only,0.0769303883452085,0.111389275325914,0.0484150685456752,0,0.696491326881247,0.0320486204915814,0.0685028146598498,0.685028146598498,0,0,132629119.243246,2.22044604925031e-16,0,0,0,0,0,0,0,receiver_capacitance,10,100,pF,derived_only
combined_phase2b,0.0603709493209783,0.12803520945169,0.0368084791251533,0,0.809806545252975,0.0362474028859342,0.0685028146598498,0.685028146598498,0,0,132629119.243246,2.22044604925031e-16,0,0,0,17,0,0,0,receiver_capacitance,10,100,pF,derived_only
physical_only,0.0769303883452085,0.111389275325914,0.0484150685456752,0,0.696491326881247,0.0320486204915814,0.0685028146598498,0.685028146598498,0,0,74582834.6740759,2.22044604925031e-16,0,0,0,0,0,0,0,receiver_capacitance,17.7827941003892,100,pF,derived_only
combined_phase2b,0.0603709493209783,0.12803520945169,0.0368084791251533,0,0.809806545252975,0.0362474028859342,0.0685028146598498,0.685028146598498,0,0,74582834.6740759,2.22044604925031e-16,0,0,0,17,0,0,0,receiver_capacitance,17.7827941003892,100,pF,derived_only
physical_only,0.0769303883452085,0.111389275325914,0.0484150685456752,0,0.696491326881247,0.0320486204915814,0.0685028146598498,0.685028146598498,0,0,41941010.0870725,2.22044604925031e-16,0,0,0,0,0,0,0,receiver_capacitance,31.6227766016838,100,pF,derived_only
combined_phase2b,0.0603709493209783,0.12803520945169,0.0368084791251533,0,0.809806545252975,0.0362474028859342,0.0685028146598498,0.685028146598498,0,0,41941010.0870725,2.22044604925031e-16,0,0,0,17,0,0,0,receiver_capacitance,31.6227766016838,100,pF,derived_only
physical_only,0.0769303883452085,0.111389275325914,0.0484150685456752,0,0.696491326881247,0.0320486204915814,0.0685028146598498,0.685028146598498,0,0,23585163.1921862,2.22044604925031e-16,0,0,0,0,0,0,0,receiver_capacitance,56.2341325190349,100,pF,derived_only
combined_phase2b,0.0603709493209783,0.12803520945169,0.0368084791251533,0,0.809806545252975,0.0362474028859342,0.0685028146598498,0.685028146598498,0,0,23585163.1921862,2.22044604925031e-16,0,0,0,17,0,0,0,receiver_capacitance,56.2341325190349,100,pF,derived_only
physical_only,0.0769303883452085,0.111389275325914,0.0484150685456752,0,0.696491326881247,0.0320486204915814,0.0685028146598498,0.685028146598498,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0,0,0,receiver_capacitance,100,100,pF,derived_only
combined_phase2b,0.0603709493209783,0.12803520945169,0.0368084791251533,0,0.809806545252975,0.0362474028859342,0.0685028146598498,0.685028146598498,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,17,0,0,0,receiver_capacitance,100,100,pF,derived_only
physical_only,0.0769303883452085,0.111389275325914,0.0484150685456752,0,0.696491326881247,0.0320486204915814,0.0685028146598498,0.685028146598498,0,0,7458283.46740759,2.22044604925031e-16,0,0,0,0,0,0,0,receiver_capacitance,177.827941003892,100,pF,derived_only
combined_phase2b,0.0603709493209783,0.12803520945169,0.0368084791251533,0,0.809806545252975,0.0362474028859342,0.0685028146598498,0.685028146598498,0,0,7458283.46740759,2.22044604925031e-16,0,0,0,17,0,0,0,receiver_capacitance,177.827941003892,100,pF,derived_only
physical_only,0.0769303883452085,0.111389275325914,0.0484150685456752,0,0.696491326881247,0.0320486204915814,0.0685028146598498,0.685028146598498,0,0,4194101.00870725,2.22044604925031e-16,0,0,0,0,0,0,0,receiver_capacitance,316.227766016838,100,pF,derived_only
combined_phase2b,0.0603709493209783,0.12803520945169,0.0368084791251533,0,0.809806545252975,0.0362474028859342,0.0685028146598498,0.685028146598498,0,0,4194101.00870725,2.22044604925031e-16,0,0,0,17,0,0,0,receiver_capacitance,316.227766016838,100,pF,derived_only
physical_only,0.0769303883452085,0.111389275325914,0.0484150685456752,0,0.696491326881247,0.0320486204915814,0.0685028146598498,0.685028146598498,0,0,2358516.31921862,2.22044604925031e-16,0,0,0,0,0,0,0,receiver_capacitance,562.341325190349,100,pF,derived_only
