modelName,regime,eventGroup,horizonSamples,horizonSeconds,forecastCount,nonfiniteForecastCount,learnedCandidateNonfiniteCount,unknownReversalForecastCount,startupTargetCount,truthBias,truthStd,truthRMSE,truthP95AbsoluteError,truthMaxAbsoluteError,measurementBias,measurementStd,measurementRMSE,measurementP95AbsoluteError,measurementMaxAbsoluteError,posteriorTruthRMSE,runCount
Nominal physics,nominal,nearReversal,100,0.1,380,0,0,0,0,5.36920850717972e-06,9.72471646225245e-05,9.80211790449291e-05,0.000209129603477595,0.000531783842137479,-5.18238611682306e-06,0.000473164683267708,0.000476349869442821,0.00080532932828875,0.0011891361988175,9.80211790449291e-05,10
Nominal physics,nominal,awayFromReversal,100,0.1,900,0,0,0,0,-2.30035411055424e-06,0.000111276136237031,0.000112124548185867,0.000237814878766213,0.000709430853389814,5.43990207331194e-06,0.000465720083387236,0.000468277746390671,0.000814421707212175,0.00153081151995238,0.000112124548185867,10
Nominal physics,nominal,all,250,0.25,1280,0,0,0,0,2.28613647741316e-07,0.000108291913196513,0.000108776383147388,0.000235656166486276,0.000711046721745379,-4.25208277408026e-06,0.000471966252165354,0.000473269384194994,0.000805004265724114,0.00116957101354098,0.000108776383147388,10
Nominal physics,nominal,nearReversal,250,0.25,371,0,0,0,0,4.53568174881395e-06,0.000102939657837797,0.000105063224988473,0.00020820792997433,0.000475749147509835,5.11542096469172e-05,0.000470145707721424,0.00048401500157172,0.000794544983879532,0.00113037950892514,0.000105063224988473,10
Nominal physics,nominal,awayFromReversal,250,0.25,909,0,0,0,0,-2.20690891015812e-06,0.000109522767967656,0.00011028280062239,0.000240050823564305,0.000711046721745379,-2.75479260786085e-05,0.000467389353371655,0.000469698395323219,0.000814432387969588,0.00116957101354098,0.00011028280062239,10
Persistent innovation,nominal,all,1,0.001,1280,0,0,0,0,1.19037269983443e-06,0.00017328727483227,0.000173476386601432,0.000346300968009833,0.000966849794585611,1.14303812532404e-05,0.000500611185801673,0.000503446887759025,0.000876015672342999,0.00155703344828839,0.00012197637502382,10
Persistent innovation,nominal,nearReversal,1,0.001,377,0,0,0,0,-5.06801139846503e-06,0.000203846997549236,0.000204949221422715,0.00045351727190207,0.000966849794585611,2.61641095452447e-05,0.000521940742670108,0.000530656372243476,0.000957040856436209,0.00144229171614524,0.000134735003622696,10
Persistent innovation,nominal,awayFromReversal,1,0.001,903,0,0,0,0,3.23175520697667e-06,0.000154991671184059,0.000155358067423856,0.0003105614062071,0.000807233804979643,6.79553047740482e-06,0.000487082057514755,0.000489340061078117,0.000863044111343703,0.00155703344828839,0.000115042899305159,10
Persistent innovation,nominal,all,20,0.02,1280,0,0,0,0,-1.50398592161549e-07,0.000254669128309238,0.000254856952666769,0.000531719205778137,0.00125891300974412,-1.19384520505491e-06,0.000525555982492073,0.000526404084932761,0.000958075830657157,0.00206607911731072,0.000128182991188631,10
Persistent innovation,nominal,nearReversal,20,0.02,379,0,0,0,0,2.44643641739594e-06,0.000285854699709143,0.000286508015199287,0.000622432776370827,0.00118754377762106,-5.92239244135023e-06,0.000534471801555969,0.000538356639041621,0.000975207940440487,0.00161219708648054,0.000144034697121625,10
Persistent innovation,nominal,awayFromReversal,20,0.02,901,0,0,0,0,-1.6919432867086e-06,0.000234799270035717,0.000235080671183065,0.000483032823911822,0.00125891300974412,3.15281039148744e-06,0.000518364203992655,0.00052014090967959,0.000959952523063538,0.00206607911731072,0.000118484074691777,10
Persistent innovation,nominal,all,50,0.05,1280,0,0,0,0,-6.4192406444185e-07,0.000454662631078984,0.00045477012236094,0.000960710220555535,0.00208183453513755,-3.93423820372362e-06,0.00066235098274879,0.000663643091623603,0.00129544190326873,0.00256666559068533,0.000316658859678902,10
Persistent innovation,nominal,nearReversal,50,0.05,378,0,0,0,0,1.81631567139888e-05,0.00041814338121474,0.000420289707454486,0.000857616215561188,0.0018017756413777,6.09685229801061e-05,0.000627702103966215,0.000642645604203264,0.00120793260757523,0.00209599914000005,0.00029301038515255,10
Persistent innovation,nominal,awayFromReversal,50,0.05,902,0,0,0,0,-6.95099231649316e-06,0.000465419561168205,0.000465736357042731,0.00099133262740561,0.00208183453513755,-2.72169380151227e-05,0.000670239463384113,0.000672265205800675,0.00131403362870694,0.00256666559068533,0.000324261287136778,10
Persistent innovation,nominal,all,100,0.1,1280,0,0,0,0,-1.46538921530816e-06,0.000803023957188875,0.000803087134482381,0.00172249754124253,0.00374031474210659,-2.04393576892742e-06,0.000937600459821646,0.000938090114497808,0.00194587327606886,0.00444516318003649,0.000662573916727612,10
Persistent innovation,nominal,nearReversal,100,0.1,380,0,0,0,0,2.14027668310657e-05,0.000719122281789569,0.000721113549228467,0.00152412630418297,0.00321082039595721,1.08511722070629e-05,0.000888061748426883,0.000890506216701573,0.00183076854432291,0.00367820498518723,0.000594729938454395,10
