time_s,reference_rad,position_rad,velocity_rad_s,current_A,sensor_side_measurement_rad,received_measurement_rad,tracking_error_rad,command_V,unsaturated_command_V,capacitive_current_A,capacitive_voltage_V,inductive_voltage_V,shared_impedance_voltage_V,ground_common_mode_voltage_V,ground_differential_voltage_V,receiver_differential_voltage_V,equivalent_encoder_error_rad,physical_source_window_active,ground_window_active,communication_channel_enabled,transmit_delay_samples,packet_dropped,sample_received,accepted_source_index,accepted_delay_samples,held_last,measurement_age_samples,measurement_age_s,collision_discard_count,out_of_order_discard_count,delta_position_rad
1.217,0.523598775598299,0.522597308874681,0.0426121072274267,0.00108457904198818,0.522597308874681,0.522597308874681,0.00100146672361801,0.00416837704606412,0.00416837704606412,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1218,0,0,0,0,0,0,-0.00219620930964648
1.218,0.523598775598299,0.52264017843202,0.0431110631896414,0.000905321925170527,0.52264017843202,0.52264017843202,0.000958597166279107,0.00401408393722186,0.00401408393722186,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1219,0,0,0,0,0,0,-0.00214679012069097
1.219,0.523598775598299,0.522683499711044,0.0435162659351324,0.000733999332934659,0.522683499711044,0.522683499711044,0.000915275887255151,0.00386156186034572,0.00386156186034572,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1220,0,0,0,0,0,0,-0.0020969544634819
1.22,0.523598775598299,0.522727181094489,0.0438319745722066,0.00057047320337281,0.522727181094489,0.522727181094489,0.000871594503809359,0.00371096456852197,0.00371096456852197,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1221,0,0,0,0,0,0,-0.00204679377114292
1.221,0.523598775598299,0.52277113518535,0.0440623700105262,0.000414599774239634,0.52277113518535,0.52277113518535,0.000827640412948805,0.00356243433122932,0.00356243433122932,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1222,0,0,0,0,0,0,-0.00199639525745399
1.222,0.523598775598299,0.522815278727235,0.044211552128888,0.000266230134751863,0.522815278727235,0.522815278727235,0.000783496871063716,0.00341610231572728,0.00341610231572728,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1223,0,0,0,0,0,0,-0.00194584199648684
1.223,0.523598775598299,0.522859532522046,0.0442835372333867,0.0001252107561634,0.522859532522046,0.522859532522046,0.00073924307625306,0.0032720889665144,0.0032720889665144,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1224,0,0,0,0,0,0,-0.00189521300492634
1.224,0.523598775598299,0.522903821345248,0.0442822557945097,-8.61599862868453e-06,0.522903821345248,0.522903821345248,0.000694954253050994,0.00313050438231858,0.00313050438231858,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1225,0,0,0,0,0,0,-0.00184458332679305
1.225,0.523598775598299,0.522948073859016,0.0442115504518628,-0.000135411386170985,0.522948073859016,0.522948073859016,0.000650701739282611,0.00299144869012167,0.00299144869012167,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1226,0,0,0,0,0,0,-0.00179402412029483
1.226,0.523598775598299,0.522992222523515,0.0440751742753839,-0.000255339813935605,0.522992222523515,0.522992222523515,0.0006065530747843,0.00285501241574085,0.00285501241574085,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1227,0,0,0,0,0,0,-0.00174360274654328
1.227,0.523598775598299,0.523036203506558,0.0438767892720758,-0.000368568391883538,0.523036203506558,0.523036203506558,0.00056257209174071,0.0027212768505361,0.0027212768505361,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1228,0,0,0,0,0,0,-0.00169338285988629
1.228,0.523598775598299,0.523079956591903,0.0436199651274689,-0.000475266503776185,0.523079956591903,0.523079956591903,0.000518819006395499,0.00259031441382771,0.00259031441382771,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1229,0,0,0,0,0,0,-0.00164342449961541
