time_s,theta_ref_rad,theta_rad,position_error_rad,voltage_cmd_V
1.124,0.523598775598299,0.525585523520092,-0.00198674792179332,-0.000750721268861862
1.125,0.523598775598299,0.525574749682519,-0.00197597408422046,-0.000746723310014105
1.126,0.523598775598299,0.525564032822827,-0.00196525722452856,-0.00074274585847642
1.127,0.523598775598299,0.525553372652279,-0.00195459705398049,-0.000738788816003174
1.128,0.523598775598299,0.525542768883489,-0.0019439932851899,-0.00073485208475463
1.129,0.523598775598299,0.525532221230414,-0.00193344563211562,-0.000730935567298726
1.13,0.523598775598299,0.525521729408356,-0.00192295381005703,-0.000727039166606188
1.131,0.523598775598299,0.525511293133948,-0.00191251753564869,-0.000723162786052086
1.132,0.523598775598299,0.525500912125153,-0.00190213652685456,-0.000719306329414723
1.133,0.523598775598299,0.525490586101262,-0.00189181050296361,-0.000715469700871859
1.134,0.523598775598299,0.525480314782882,-0.00188153918458356,-0.000711652805004045
1.135,0.523598775598299,0.525470097891936,-0.00187132229363685,-0.000707855546789512
1.136,0.523598775598299,0.525459935151653,-0.00186115955335442,-0.000704077831605062
1.137,0.523598775598299,0.52544982628657,-0.00185105068827118,-0.000700319565224513
1.138,0.523598775598299,0.525439771022519,-0.00184099542422056,-0.000696580653818698
1.139,0.523598775598299,0.525429769086628,-0.00183099348832916,-0.000692861003952136
1.14,0.523598775598299,0.525419820207311,-0.00182104460901189,-0.000689160522584139
1.141,0.523598775598299,0.525409924114266,-0.00181114851596709,-0.000685479117065709
1.142,0.523598775598299,0.525400080538469,-0.00180130494017061,-0.000681816695140644
1.143,0.523598775598299,0.52539028921217,-0.00179151361387131,-0.000678173164942649
1.144,0.523598775598299,0.525380549868884,-0.00178177427058546,-0.000674548434994679
1.145,0.523598775598299,0.525370862243391,-0.00177208664509243,-0.000670942414208483
1.146,0.523598775598299,0.525361226071728,-0.00176245047342904,-0.000667355011883283
1.147,0.523598775598299,0.525351641091183,-0.001752865492884,-0.000663786137703101
1.148,0.523598775598299,0.525342107040293,-0.00174333144199412,-0.000660235701737874
1.149,0.523598775598299,0.525332623658837,-0.00173384806053789,-0.000656703614441453
1.15,0.523598775598299,0.525323190687831,-0.00172441508953169,-0.000653189786650274
1.151,0.523598775598299,0.525313807869522,-0.00171503227122349,-0.000649694129581798
1.152,0.523598775598299,0.525304474947388,-0.00170569934908904,-0.000646216554834963
1.153,0.523598775598299,0.525295191666125,-0.001696416067826,-0.000642756974386846
1.154,0.523598775598299,0.525285957771648,-0.00168718217334962,-0.000639315300593332
1.155,0.523598775598299,0.525276773011085,-0.00167799741278662,-0.000635891446188005
1.156,0.523598775598299,0.525267637132771,-0.0016688615344721,-0.000632485324279039
1.157,0.523598775598299,0.525258549886241,-0.00165977428794239,-0.000629096848350083
1.158,0.523598775598299,0.525249511022231,-0.00165073542393224,-0.000625725932258489
1.159,0.523598775598299,0.525240520292667,-0.00164174469436773,-0.000622372490233533
1.16,0.523598775598299,0.525231577450663,-0.0016328018523637,-0.000619036436876194
1.161,0.523598775598299,0.525222682250515,-0.00162390665221612,-0.000615717687157821
1.162,0.523598775598299,0.525213834447699,-0.00161505884940016,-0.000612416156418801
1.163,0.523598775598299,0.525205033798862,-0.00160625820056282,-0.000609131760366785
1.164,0.523598775598299,0.525196280061818,-0.00159750446351947,-0.000605864415076681
1.165,0.523598775598299,0.525187572995547,-0.00158879739724849,-0.000602614036988666
1.166,0.523598775598299,0.525178912360186,-0.00158013676188695,-0.000599380542908176
1.167,0.523598775598299,0.525170297917023,-0.00157152231872426,-0.000596163850003025
1.168,0.523598775598299,0.525161729428499,-0.00156295383019989,-0.000592963875803184
1.169,0.523598775598299,0.525153206658195,-0.00155443105989606,-0.000589780538199666
1.17,0.523598775598299,0.525144729370833,-0.00154595377253408,-0.000586613755443862
1.171,0.523598775598299,0.525136297332269,-0.00153752173397037,-0.000583463446144658
1.172,0.523598775598299,0.525127910309488,-0.00152913471118965,-0.000580329529269316
1.173,0.523598775598299,0.525119568070601,-0.0015207924723023,-0.000577211924141482
1.174,0.523598775598299,0.525111270384837,-0.00151249478653803,-0.000574110550439185
1.175,0.523598775598299,0.525103017022541,-0.00150424142424233,-0.000571025328195504
1.176,0.523598775598299,0.52509480775517,-0.001496032156871,-0.000567956177795678
1.177,0.523598775598299,0.525086642355284,-0.00148786675698565,-0.000564903019976445
1.178,0.523598775598299,0.525078520596548,-0.00147974499824877,-0.000561865775824929
1.179,0.523598775598299,0.525070442253719,-0.0014716666554202,-0.00055884436677864
1.18,0.523598775598299,0.525062407102649,-0.00146363150435058,-0.000555838714622145
1.181,0.523598775598299,0.525054414920277,-0.00145563932197856,-0.000552848741487951
1.182,0.523598775598299,0.525046465484623,-0.0014476898863246,-0.000549874369853406
1.183,0.523598775598299,0.525038558574787,-0.00143978297648784,-0.000546915522541799
1.184,0.523598775598299,0.525030693970939,-0.00143191837264001,-0.000543972122718369
1.185,0.523598775598299,0.525022871454321,-0.00142409585602232,-0.000541044093891859
1.186,0.523598775598299,0.525015090807238,-0.00141631520893926,-0.000538131359912294
1.187,0.523598775598299,0.525007351813055,-0.00140857621475576,-0.00053523384496876
1.188,0.523598775598299,0.52499965425619,-0.00140087865789129,-0.000532351473590295
1.189,0.523598775598299,0.524991997922115,-0.001393222323816,-0.000529484170642777
1.19,0.523598775598299,0.524984382597345,-0.00138560699904577,-0.000526631861328927
1.191,0.523598775598299,0.524976808069437,-0.00137803247113821,-0.000523794471187641
1.192,0.523598775598299,0.524969274126987,-0.00137049852868776,-0.000520971926090216
1.193,0.523598775598299,0.524961780559621,-0.00136300496132169,-0.000518164152243014
1.194,0.523598775598299,0.524954327157993,-0.00135555155969447,-0.000515371076182799
1.195,0.523598775598299,0.524946913713784,-0.00134813811548518,-0.000512592624777849
1.196,0.523598775598299,0.52493954001969,-0.00134076442139108,-0.000509828725225733
1.197,0.523598775598299,0.524932205869423,-0.00133343027112465,-0.000507079305052646
1.198,0.523598775598299,0.524924911057708,-0.00132613545940874,-0.000504344292111633
1.199,0.523598775598299,0.52491765538027,-0.00131887978197154,-0.000501623614582366
1.2,0.523598775598299,0.524910438633842,-0.00131166303554331,-0.00049891720096826
1.201,0.523598775598299,0.52490326061615,-0.00130448501785096,-0.000496224980098467
1.202,0.523598775598299,0.524896121125914,-0.00129734552761473,-0.000493546881123216
1.203,0.523598775598299,0.524889019962841,-0.00129024436454261,-0.000490882833515146
1.204,0.523598775598299,0.524881956927626,-0.00128318132932703,-0.000488232767066196
1.205,0.523598775598299,0.524874931821939,-0.00127615622364041,-0.000485596611887825
1.206,0.523598775598299,0.524867944448429,-0.00126916885013018,-0.000482974298410351
1.207,0.523598775598299,0.524860994610714,-0.0012622190124153,-0.000480365757379616
1.208,0.523598775598299,0.52485408211338,-0.00125530651508132,-0.000477770919858763
1.209,0.523598775598299,0.524847206761976,-0.00124843116367679,-0.000475189717223797
1.21,0.523598775598299,0.524840368363007,-0.00124159276470848,-0.000472622081165138
1.211,0.523598775598299,0.524833566723936,-0.00123479112563718,-0.000470067943684957
1.212,0.523598775598299,0.524826801653173,-0.00122802605487404,-0.000467527237097395
1.213,0.523598775598299,0.524820072960074,-0.00122129736177568,-0.000464999894025683
1.214,0.523598775598299,0.524813380454939,-0.00121460485664004,-0.000462485847402135
1.215,0.523598775598299,0.524806723949002,-0.00120794835070304,-0.000459985030466822
1.216,0.523598775598299,0.524800103254432,-0.00120132765613312,-0.000457497376766677
1.217,0.523598775598299,0.524793518184327,-0.00119474258602859,-0.00045502282015328
1.218,0.523598775598299,0.524786968552711,-0.00118819295441186,-0.000452561294783301
1.219,0.523598775598299,0.524780454174526,-0.00118167857622675,-0.000450112735116056
1.22,0.523598775598299,0.524773974865632,-0.00117519926733367,-0.000447677075912841
1.221,0.523598775598299,0.524767530442804,-0.0011687548445054,-0.00044525425223649
1.222,0.523598775598299,0.524761120723722,-0.00116234512542324,-0.000442844199448708
1.223,0.523598775598299,0.524754745526972,-0.00115596992867339,-0.000440446853209627
1.224,0.523598775598299,0.524748404672041,-0.00114962907374228,-0.000438062149478032
1.225,0.523598775598299,0.524742097979311,-0.00114332238101256,-0.000435690024508692
1.226,0.523598775598299,0.524735825270058,-0.0011370496717592,-0.000433330414850804
1.227,0.523598775598299,0.524729586366445,-0.00113081076814581,-0.00043098325734889
1.228,0.523598775598299,0.524723381091519,-0.00112460549322024,-0.000428648489139013
1.229,0.523598775598299,0.52471720926921,-0.00111843367091069,-0.000426326047651001
1.23,0.523598775598299,0.52471107072432,-0.00111229512602151,-0.000424015870603342
1.231,0.523598775598299,0.524704965282529,-0.00110618968423015,-0.000421717896005177
1.232,0.523598775598299,0.524698892770381,-0.00110011717208203,-0.000419432062155419
1.233,0.523598775598299,0.524692853015286,-0.00109407741698753,-0.000417158307637863
1.234,0.523598775598299,0.524686845845516,-0.00108807024721702,-0.000414896571324516
1.235,0.523598775598299,0.524680871090198,-0.00108209549189875,-0.000412646792371826
1.236,0.523598775598299,0.524674928579312,-0.00107615298101282,-0.00041040891022068
1.237,0.523598775598299,0.524669018143688,-0.00107024254538912,-0.000408182864594405
1.238,0.523598775598299,0.524663139615001,-0.0010643640167024,-0.000405968595499214
1.239,0.523598775598299,0.524657292825767,-0.00105851722746864,-0.000403766043220651
1.24,0.523598775598299,0.52465147760934,-0.00105270201104157,-0.000401575148325369
1.241,0.523598775598299,0.524645693799907,-0.00104691820160852,-0.000399395851657577
1.242,0.523598775598299,0.524639941232485,-0.00104116563418655,-0.000397228094340149
1.243,0.523598775598299,0.524634219742918,-0.0010354441446192,-0.000395071817771072
1.244,0.523598775598299,0.524628529167871,-0.00102975356957213,-0.000392926963624559
1.245,0.523598775598299,0.524622869344828,-0.00102409374652956,-0.000390793473848602
1.246,0.523598775598299,0.524617240112089,-0.00101846451379051,-0.000388671290664974
1.247,0.523598775598299,0.524611641308764,-0.00101286571046522,-0.00038656035656612
1.248,0.523598775598299,0.52460607277477,-0.00100729717647119,-0.000384460614317158
1.249,0.523598775598299,0.524600534350829,-0.00100175875253006,-0.000382372006952322
1.25,0.523598775598299,0.524595025878461,-0.000996250280162592,-0.000380294477774298
1.251,0.523598775598299,0.524589547199986,-0.000990771601686702,-0.000378227970354225
1.252,0.523598775598299,0.524584098158511,-0.000985322560212443,-0.000376172428529916
1.253,0.523598775598299,0.524578678597938,-0.000979902999639237,-0.000374127796404308
1.254,0.523598775598299,0.52457328836295,-0.000974512764651547,-0.000372094018345678
1.255,0.523598775598299,0.524567927299015,-0.000969151700715876,-0.000370071038984984
1.256,0.523598775598299,0.524562595252375,-0.000963819654076548,-0.000368058803215862
1.257,0.523598775598299,0.524557292070052,-0.000958516471752824,-0.000366057256193516
1.258,0.523598775598299,0.524552017599833,-0.000953242001534682,-0.000364066343333166
1.259,0.523598775598299,0.524546771690278,-0.000947996091979486,-0.000362086010309822
1.26,0.523598775598299,0.524541554190708,-0.000942778592408766,-0.000360116203056068
1.261,0.523598775598299,0.524536364951202,-0.000937589352903667,-0.000358156867762501
1.262,0.523598775598299,0.524531203822602,-0.000932428224302839,-0.000356207950874851
1.263,0.523598775598299,0.524526070656497,-0.000927295058198108,-0.000354269399094639
1.264,0.523598775598299,0.524520965305229,-0.000922189706930476,-0.000352341159376964
1.265,0.523598775598299,0.524515887621887,-0.000917112023587907,-0.0003504231789305
1.266,0.523598775598299,0.5245108374603,-0.000912061862000768,-0.00034851540521483
1.267,0.523598775598299,0.524505814675038,-0.000907039076738836,-0.00034661778594178
1.268,0.523598775598299,0.524500819121407,-0.000902043523108187,-0.00034473026907231
1.269,0.523598775598299,0.524495850655446,-0.000897075057146757,-0.000342852802816071
1.27,0.523598775598299,0.524490909133921,-0.000892133535621786,-0.000340985335631402
1.271,0.523598775598299,0.524485994414325,-0.00088721881602627,-0.00033912781622267
1.272,0.523598775598299,0.524481106354874,-0.000882330756575511,-0.000337280193540043
1.273,0.523598775598299,0.524476244814502,-0.000877469216203464,-0.000335442416778827
1.274,0.523598775598299,0.524471409652858,-0.000872634054559618,-0.000333614435378357
1.275,0.523598775598299,0.524466600730304,-0.000867825132005562,-0.000331796199019993
1.276,0.523598775598299,0.524461817907911,-0.000863042309612094,-0.000329987657627126
1.277,0.523598775598299,0.524457061047454,-0.000858285449154894,-0.000328188761364287
1.278,0.523598775598299,0.524452330011411,-0.000853554413112301,-0.000326399460634926
1.279,0.523598775598299,0.52444762466296,-0.000848849064661539,-0.000324619706082082
1.28,0.523598775598299,0.524442944865974,-0.000844169267674832,-0.000322849448585713
1.281,0.523598775598299,0.524438290485016,-0.000839514886717185,-0.000321088639263142
1.282,0.523598775598299,0.524433661385342,-0.000834885787042827,-0.000319337229467062
1.283,0.523598775598299,0.52442905743289,-0.000830281834591218,-0.000317595170785531
1.284,0.523598775598299,0.524424478494284,-0.000825702895984826,-0.000315862415039089
1.285,0.523598775598299,0.524419924436824,-0.000821148838525465,-0.00031413891428231
1.286,0.523598775598299,0.524415395128489,-0.00081661953019041,-0.000312424620801141
1.287,0.523598775598299,0.52441089043793,-0.00081211483963084,-0.000310719487111563
1.288,0.523598775598299,0.524406410234466,-0.000807634636166954,-0.00030902346596093
1.289,0.523598775598299,0.524401954388085,-0.000803178789785974,-0.000307336510324415
1.29,0.523598775598299,0.524397522769437,-0.000798747171138037,-0.000305658573405007
1.291,0.523598775598299,0.524393115249833,-0.000794339651534304,-0.000303989608632845
1.292,0.523598775598299,0.524388731701241,-0.000789956102942302,-0.000302329569664336
1.293,0.523598775598299,0.524384371996283,-0.000785596397983812,-0.000300678410379925
1.294,0.523598775598299,0.52438003600823,-0.00078126040993165,-0.000299036084885659
1.295,0.523598775598299,0.524375723611005,-0.000776948012706669,-0.000297402547509181
1.296,0.523598775598299,0.524371434679173,-0.000772659080873872,-0.000295777752800405
1.297,0.523598775598299,0.524367169087939,-0.000768393489640196,-0.000294161655531508
1.298,0.523598775598299,0.52436292671315,-0.000764151114851397,-0.000292554210693382
1.299,0.523598775598299,0.524358707431287,-0.000759931832988392,-0.000290955373497411
1.3,0.523598775598299,0.524354511119464,-0.000755735521164813,-0.000289365099373026
1.301,0.523598775598299,0.524350337655423,-0.000751562057123789,-0.000287783343966371
1.302,0.523598775598299,0.524346186917534,-0.000747411319235169,-0.000286210063140754
1.303,0.523598775598299,0.52434205878479,-0.000743283186491528,-0.00028464521297464
1.304,0.523598775598299,0.524337953136806,-0.000739177538506941,-0.000283088749761215
1.305,0.523598775598299,0.524333869853811,-0.000735094255512436,-0.000281540630007046
1.306,0.523598775598299,0.524329808816653,-0.000731033218353883,-0.000280000810431865
1.307,0.523598775598299,0.524325769906787,-0.000726994308488216,-0.000278469247966348
1.308,0.523598775598299,0.524321753006281,-0.000722977407981995,-0.000276945899753441
1.309,0.523598775598299,0.524317757997806,-0.00071898239950674,-0.000275430723144817
1.31,0.523598775598299,0.524313784764636,-0.000715009166337488,-0.000273923675701534
1.311,0.523598775598299,0.524309833190647,-0.000711057592348574,-0.00027242471519315
1.312,0.523598775598299,0.524305903160311,-0.000707127562012078,-0.000270933799595948
1.313,0.523598775598299,0.524301994558693,-0.000703218960394048,-0.000269450887092712
1.314,0.523598775598299,0.52429810727145,-0.000699331673151504,-0.000267975936071393
1.315,0.523598775598299,0.524294241184829,-0.000695465586530442,-0.000266508905124893
1.316,0.523598775598299,0.524290396185661,-0.000691620587362496,-0.000265049753049947
1.317,0.523598775598299,0.524286572161361,-0.000687796563061838,-0.000263598438845133
1.318,0.523598775598299,0.524282768999922,-0.000683993401622951,-0.000262154921711529
1.319,0.523598775598299,0.524278986589916,-0.000680210991617525,-0.000260719161050723
1.32,0.523598775598299,0.52427522482049,-0.000676449222191344,-0.000259291116464585
1.321,0.523598775598299,0.524271483581361,-0.000672707983062293,-0.000257870747753938
1.322,0.523598775598299,0.524267762762816,-0.000668987164516688,-0.000256458014918334
1.323,0.523598775598299,0.524264062255706,-0.000665286657407504,-0.000255052878154724
1.324,0.523598775598299,0.52426038195145,-0.000661606353150712,-0.0002536552978559
1.325,0.523598775598299,0.524256721742022,-0.000657946143723054,-0.000252265234611168
1.326,0.523598775598299,0.524253081519958,-0.000654305921659271,-0.000250882649203895
1.327,0.523598775598299,0.524249461178348,-0.000650685580049104,-0.000249507502611298
1.328,0.523598775598299,0.524245860610834,-0.000647085012535409,-0.000248139756004658
1.329,0.523598775598299,0.524242279711609,-0.000643504113310045,-0.000246779370747105
1.33,0.523598775598299,0.524238718375411,-0.000639942777112656,-0.000245426308392501
1.331,0.523598775598299,0.524235176497526,-0.00063640089922723,-0.00024408053068545
1.332,0.523598775598299,0.524231653973778,-0.000632878375479429,-0.000242741999560622
1.333,0.523598775598299,0.524228150700534,-0.000629375102234708,-0.000241410677141204
1.334,0.523598775598299,0.524224666574693,-0.000625890976394317,-0.000240086525738234
1.335,0.523598775598299,0.524221201493693,-0.000622425895394185,-0.000238769507849931
1.336,0.523598775598299,0.5242177553555,-0.000618979757201155,-0.000237459586161034
1.337,0.523598775598299,0.52421432805861,-0.000615552460310975,-0.000236156723541022
1.338,0.523598775598299,0.524210919502044,-0.000612143903745643,-0.000234860883045004
1.339,0.523598775598299,0.52420752958535,-0.000608753987051069,-0.000233572027911052
1.34,0.523598775598299,0.524204158208592,-0.000605382610293415,-0.000232290121560649
1.341,0.523598775598299,0.524200805272357,-0.000602029674058091,-0.000231015127596687
1.342,0.523598775598299,0.524197470677745,-0.000598695079446321,-0.000229747009804356
1.343,0.523598775598299,0.524194154326371,-0.000595378728072582,-0.000228485732148928
1.344,0.523598775598299,0.524190856120361,-0.000592080522062499,-0.000227231258774859
1.345,0.523598775598299,0.524187575962349,-0.000588800364049846,-0.000225983554005801
1.346,0.523598775598299,0.524184313755473,-0.000585538157174659,-0.000224742582343259
1.347,0.523598775598299,0.524181069403379,-0.000582293805080125,-0.000223508308466821
1.348,0.523598775598299,0.524177842810209,-0.000579067211910589,-0.000222280697231488
1.349,0.523598775598299,0.524174633880608,-0.000575858282308994,-0.000221059713668345
1.35,0.523598775598299,0.524171442519713,-0.000572666921414111,-0.000219845322983222
1.351,0.523598775598299,0.524168268633157,-0.000569493034858315,-0.000218637490556036
1.352,0.523598775598299,0.524165112127064,-0.000566336528765476,-0.000217436181940119
1.353,0.523598775598299,0.524161972908047,-0.000563197309747854,-0.000216241362860666
1.354,0.523598775598299,0.524158850883203,-0.000560075284904538,-0.000215052999215179
1.355,0.523598775598299,0.524155745960117,-0.000556970361818121,-0.000213871057071243
1.356,0.523598775598299,0.524152658046852,-0.000553882448552812,-0.000212695502667201
1.357,0.523598775598299,0.524149587051951,-0.000550811453652544,-0.000211526302410589
1.358,0.523598775598299,0.524146532884436,-0.00054775728613754,-0.000210363422878143
1.359,0.523598775598299,0.524143495453801,-0.00054471985550264,-0.00020920683081291
1.36,0.523598775598299,0.524140474670014,-0.000541699071714863,-0.000208056493125805
1.361,0.523598775598299,0.52413747044351,-0.000538694845211296,-0.000206912376893828
1.362,0.523598775598299,0.524134482685195,-0.000535707086895765,-0.000205774449359405
1.363,0.523598775598299,0.524131511306437,-0.000532735708138055,-0.000204642677930386
1.364,0.523598775598299,0.524128556219069,-0.000529780620770581,-0.000203517030177377
1.365,0.523598775598299,0.524125617335385,-0.000526841737085948,-0.0002023974738353
1.366,0.523598775598299,0.524122694568134,-0.000523918969835502,-0.000201283976800278
1.367,0.523598775598299,0.524119787830525,-0.000521012232226448,-0.000200176507130975
1.368,0.523598775598299,0.524116897036219,-0.000518121437919739,-0.000199075033047033
1.369,0.523598775598299,0.524114022099327,-0.000515246501027744,-0.000197979522927968
1.37,0.523598775598299,0.524111162934411,-0.000512387336112141,-0.000196889945312725
1.371,0.523598775598299,0.524108319456481,-0.000509543858181805,-0.000195806268899009
1.372,0.523598775598299,0.524105491580989,-0.000506715982690142,-0.000194728462543289
1.373,0.523598775598299,0.524102679223832,-0.000503903625533209,-0.000193656495257907
1.374,0.523598775598299,0.524099882301346,-0.000501106703047483,-0.000192590336212414
1.375,0.523598775598299,0.524097100730306,-0.000498325132007649,-0.000191529954732458
1.376,0.523598775598299,0.524094334427923,-0.000495558829624598,-0.000190475320298452
1.377,0.523598775598299,0.524091583311841,-0.000492807713542653,-0.000189426402545131
1.378,0.523598775598299,0.524088847300137,-0.000490071701838013,-0.000188383171260661
1.379,0.523598775598299,0.524086126311315,-0.000487350713016421,-0.00018734559638642
1.38,0.523598775598299,0.52408342026431,-0.000484644666011169,-0.000186313648016109
1.381,0.523598775598299,0.524080729078479,-0.00048195348018043,-0.000185287296394195
1.382,0.523598775598299,0.524078052673604,-0.000479277075305595,-0.000184266511916583
1.383,0.523598775598299,0.524075390969888,-0.000476615371589384,-0.000183251265129055
1.384,0.523598775598299,0.524072743887952,-0.00047396828965296,-0.000182241526727497
1.385,0.523598775598299,0.524070111348834,-0.000471335750534707,-0.000181237267554787
1.386,0.523598775598299,0.524067493273986,-0.000468717675687458,-0.000180238458603684
1.387,0.523598775598299,0.524064889585275,-0.000466113986976491,-0.000179245071012609
1.388,0.523598775598299,0.524062300204977,-0.000463524606678312,-0.00017825707606742
1.389,0.523598775598299,0.524059725055776,-0.000460949457477433,-0.000177274445199635
1.39,0.523598775598299,0.524057164060764,-0.000458388462465154,-0.000176297149985546
1.391,0.523598775598299,0.524054617143435,-0.00045584154513667,-0.000175325162147108
1.392,0.523598775598299,0.524052084227689,-0.000453308629390303,-0.000174358453549491
1.393,0.523598775598299,0.524049565237823,-0.000450789639524052,-0.000173396996200866
1.394,0.523598775598299,0.524047060098534,-0.000448284500235152,-0.000172440762252176
1.395,0.523598775598299,0.524044568734915,-0.00044579313661619,-0.000171489723996029
1.396,0.523598775598299,0.524042091072454,-0.000443315474154993,-0.000170543853866253
1.397,0.523598775598299,0.52403962703703,-0.000440851438731515,-0.000169603124437009
1.398,0.523598775598299,0.524037176554915,-0.000438400956615737,-0.000168667508422124
1.399,0.523598775598299,0.524034739552766,-0.000435963954466767,-0.000167736978675089
1.4,0.523598775598299,0.524032315957629,-0.000433540359329854,-0.000166811508187511
1.401,0.523598775598299,0.524029905696934,-0.000431130098634824,-0.000165891070089549
1.402,0.523598775598299,0.524027508698493,-0.00042873310019409,-0.000164975637647477
1.403,0.523598775598299,0.5240251248905,-0.000426349292200867,-0.000164065184264569
1.404,0.523598775598299,0.524022754201526,-0.000423978603227182,-0.000163159683480437
1.405,0.523598775598299,0.524020396560521,-0.000421620962221758,-0.000162259108969251
1.406,0.523598775598299,0.524018051896807,-0.000419276298508242,-0.00016136343453996
1.407,0.523598775598299,0.524015720140083,-0.000416944541783759,-0.000160472634135186
1.408,0.523598775598299,0.524013401220415,-0.000414625622116249,-0.000159586681831888
1.409,0.523598775598299,0.524011095068242,-0.000412319469942801,-0.000158705551838919
1.41,0.523598775598299,0.524008801614367,-0.000410026016068543,-0.000157829218497693
1.411,0.523598775598299,0.524006520789963,-0.000407745191663755,-0.000156957656280185
1.412,0.523598775598299,0.524004252526561,-0.000405476928262538,-0.000156090839789377
1.413,0.523598775598299,0.52400199675606,-0.000403221157760703,-0.00015522874375948
1.414,0.523598775598299,0.523999753410713,-0.000400977812414549,-0.000154371343052381
1.415,0.523598775598299,0.523997522423137,-0.000398746824838314,-0.000153518612660527
1.416,0.523598775598299,0.523995303726301,-0.000396528128002616,-0.000152670527704487
1.417,0.523598775598299,0.523993097253532,-0.000394321655233121,-0.000151827063431617
1.418,0.523598775598299,0.523990902938506,-0.000392127340207549,-0.000150988195217169
1.419,0.523598775598299,0.523988720715254,-0.000389945116955337,-0.000150153898562518
1.42,0.523598775598299,0.523986550518154,-0.000387774919854977,-0.000149324149094939
1.421,0.523598775598299,0.523984392281931,-0.000385616683632239,-0.000148498922566939
1.422,0.523598775598299,0.523982245941658,-0.000383470343358838,-0.000147678194855591
1.423,0.523598775598299,0.523980111432749,-0.000381335834450325,-0.000146861941962314
1.424,0.523598775598299,0.523977988690963,-0.00037921309266431,-0.000146050140011985
1.425,0.523598775598299,0.523975877652398,-0.000377102054099465,-0.000145242765252048
1.426,0.523598775598299,0.523973778253491,-0.000375002655192302,-0.000144439794052073
1.427,0.523598775598299,0.523971690431016,-0.000372914832717064,-0.000143641202903974
1.428,0.523598775598299,0.523969614122082,-0.000370838523783057,-0.000142846968420681
1.429,0.523598775598299,0.523967549264132,-0.000368773665832878,-0.000142057067334586
1.43,0.523598775598299,0.52396549579494,-0.000366720196641523,-0.000141271476498647
1.431,0.523598775598299,0.523963453652613,-0.000364678054314171,-0.000140490172886395
1.432,0.523598775598299,0.523961422775583,-0.000362647177283737,-0.000139713133588156
1.433,0.523598775598299,0.52395940310261,-0.000360627504310984,-0.000138940335813272
1.434,0.523598775598299,0.52395739457278,-0.000358618974481084,-0.000138171756888769
1.435,0.523598775598299,0.523955397125502,-0.000356621527203393,-0.000137407374259132
1.436,0.523598775598299,0.523953410700507,-0.000354635102208456,-0.000136647165484313
1.437,0.523598775598299,0.523951435237846,-0.000352659639547448,-0.000135891108241501
1.438,0.523598775598299,0.523949470677889,-0.00035069507959018,-0.00013513918032135
1.439,0.523598775598299,0.523947516961322,-0.000348741363022764,-0.000134391359631755
1.44,0.523598775598299,0.523945574029146,-0.000346798430847617,-0.00013364762419252
1.441,0.523598775598299,0.523943641822679,-0.000344866224380347,-0.000132907952138691
1.442,0.523598775598299,0.523941720283547,-0.000342944685248425,-0.000132172321718113
1.443,0.523598775598299,0.523939809353689,-0.000341033755390296,-0.000131440711290317
1.444,0.523598775598299,0.523937908975352,-0.00033913337705338,-0.00013071309932808
1.445,0.523598775598299,0.523936019091091,-0.00033724349279185,-0.000129989464414978
1.446,0.523598775598299,0.523934139643765,-0.000335364045466413,-0.000129269785245386
1.447,0.523598775598299,0.52393227057654,-0.0003334949782412,-0.000128554040624703
1.448,0.523598775598299,0.523930411832883,-0.000331636234583765,-0.000127842209468018
1.449,0.523598775598299,0.523928563356561,-0.00032978775826209,-0.000127134270799664
1.45,0.523598775598299,0.523926725091643,-0.000327949493344137,-0.000126430203752334
1.451,0.523598775598299,0.523924896982495,-0.000326121384195743,-0.000125729987567077
1.452,0.523598775598299,0.523923078973778,-0.000324303375479063,-0.000125033601593524
1.453,0.523598775598299,0.52392127101045,-0.000322495412151458,-0.000124341025287663
1.454,0.523598775598299,0.523919473037763,-0.000320697439463724,-0.000123652238212287
1.455,0.523598775598299,0.523917685001257,-0.000318909402958312,-0.000122967220036326
1.456,0.523598775598299,0.523915906846767,-0.000317131248468328,-0.000122285950534625
1.457,0.523598775598299,0.523914138520415,-0.000315362922115758,-0.000121608409587056
1.458,0.523598775598299,0.523912379968609,-0.00031360437031025,-0.000120934577177853
1.459,0.523598775598299,0.523910631138046,-0.000311855539747108,-0.000120264433395164
1.46,0.523598775598299,0.523908891975705,-0.000310116377406189,-0.00011959795843128
1.461,0.523598775598299,0.523907162428849,-0.000308386830550678,-0.000118935132581518
1.462,0.523598775598299,0.523905442445024,-0.000306666846724757,-0.000118275936243114
1.463,0.523598775598299,0.523903731972052,-0.000304956373753495,-0.000117620349916111
1.464,0.523598775598299,0.523902030958039,-0.000303255359740184,-0.000116968354201582
1.465,0.523598775598299,0.523900339351364,-0.000301563753065448,-0.000116319929801631
1.466,0.523598775598299,0.523898657100684,-0.000299881502385468,-0.00011567505751939
1.467,0.523598775598299,0.52389698415493,-0.000298208556631319,-0.000115033718257248
1.468,0.523598775598299,0.523895320463306,-0.000296544865006743,-0.000114395893017957
1.469,0.523598775598299,0.523893665975286,-0.000294890376987156,-0.000113761562903078
1.47,0.523598775598299,0.523892020640617,-0.00029324504231798,-0.000113130709112094
1.471,0.523598775598299,0.523890384409313,-0.000291608811013755,-0.000112503312943743
1.472,0.523598775598299,0.523888757231655,-0.000289981633356029,-0.000111879355793795
