regime,eventGroup,modelName,baseline,runName,runIndex,seed,horizonSamples,horizonSeconds,forecastCount,modelTruthRMSE,baselineTruthRMSE,truthRMSEDelta,modelNonfiniteForecastCount,baselineNonfiniteForecastCount,pairFailed,bothFailed,modelWins
nominal,nearReversal,Linear hybrid,Nominal physics,nominal_seed_130107,7,130107,1,0.001,40,0.000222854763302167,0.000106168733736221,0.000116686029565946,0,0,0,0,0
nominal,nearReversal,Linear hybrid,Persistent innovation,nominal_seed_130107,7,130107,1,0.001,40,0.000222854763302167,0.0001762754684118,4.65792948903673e-05,0,0,0,0,0
nominal,nearReversal,Linear hybrid,Nominal physics,nominal_seed_130108,8,130108,1,0.001,36,0.000338496675126924,0.000123891453692259,0.000214605221434665,0,0,0,0,0
nominal,nearReversal,Linear hybrid,Persistent innovation,nominal_seed_130108,8,130108,1,0.001,36,0.000338496675126924,0.000148563480691706,0.000189933194435218,0,0,0,0,0
nominal,nearReversal,Linear hybrid,Nominal physics,nominal_seed_130109,9,130109,1,0.001,26,0.000244097441796832,0.000134038437891178,0.000110059003905654,0,0,0,0,0
nominal,nearReversal,Linear hybrid,Persistent innovation,nominal_seed_130109,9,130109,1,0.001,26,0.000244097441796832,0.000165622633992692,7.84748078041407e-05,0,0,0,0,0
nominal,nearReversal,Linear hybrid,Nominal physics,nominal_seed_130110,10,130110,1,0.001,41,0.000237432517317375,0.000141940489853361,9.54920274640133e-05,0,0,0,0,0
nominal,nearReversal,Linear hybrid,Persistent innovation,nominal_seed_130110,10,130110,1,0.001,41,0.000237432517317375,0.000174385977510756,6.3046539806619e-05,0,0,0,0,0
nominal,awayFromReversal,Linear hybrid,Nominal physics,nominal_seed_130101,1,130101,1,0.001,88,0.000237077646811114,0.000119790221765131,0.000117287425045983,0,0,0,0,0
nominal,awayFromReversal,Linear hybrid,Persistent innovation,nominal_seed_130101,1,130101,1,0.001,88,0.000237077646811114,0.000180921183069515,5.61564637415992e-05,0,0,0,0,0
nominal,awayFromReversal,Linear hybrid,Nominal physics,nominal_seed_130102,2,130102,1,0.001,83,0.000265660558889084,0.000135308142318115,0.000130352416570969,0,0,0,0,0
nominal,awayFromReversal,Linear hybrid,Persistent innovation,nominal_seed_130102,2,130102,1,0.001,83,0.000265660558889084,0.000184361949350036,8.12986095390479e-05,0,0,0,0,0
nominal,awayFromReversal,Linear hybrid,Nominal physics,nominal_seed_130103,3,130103,1,0.001,93,0.000252599834587158,0.000126747386935444,0.000125852447651714,0,0,0,0,0
nominal,awayFromReversal,Linear hybrid,Persistent innovation,nominal_seed_130103,3,130103,1,0.001,93,0.000252599834587158,0.000149675824981273,0.000102924009605885,0,0,0,0,0
nominal,awayFromReversal,Linear hybrid,Nominal physics,nominal_seed_130104,4,130104,1,0.001,88,0.000247393844306841,0.000113440367750479,0.000133953476556362,0,0,0,0,0
nominal,awayFromReversal,Linear hybrid,Persistent innovation,nominal_seed_130104,4,130104,1,0.001,88,0.000247393844306841,0.000173171028562462,7.42228157443794e-05,0,0,0,0,0
nominal,awayFromReversal,Linear hybrid,Nominal physics,nominal_seed_130105,5,130105,1,0.001,92,0.000270729899932557,0.000127185153912743,0.000143544746019814,0,0,0,0,0
nominal,awayFromReversal,Linear hybrid,Persistent innovation,nominal_seed_130105,5,130105,1,0.001,92,0.000270729899932557,0.000192548976570315,7.81809233622423e-05,0,0,0,0,0
nominal,awayFromReversal,Linear hybrid,Nominal physics,nominal_seed_130106,6,130106,1,0.001,88,0.000242621901329726,0.000121063520362831,0.000121558380966894,0,0,0,0,0
nominal,awayFromReversal,Linear hybrid,Persistent innovation,nominal_seed_130106,6,130106,1,0.001,88,0.000242621901329726,0.00016929931958248,7.33225817472459e-05,0,0,0,0,0
nominal,awayFromReversal,Linear hybrid,Nominal physics,nominal_seed_130107,7,130107,1,0.001,88,0.000249075970725997,0.000121651871463277,0.00012742409926272,0,0,0,0,0
nominal,awayFromReversal,Linear hybrid,Persistent innovation,nominal_seed_130107,7,130107,1,0.001,88,0.000249075970725997,0.000187084695515263,6.19912752107345e-05,0,0,0,0,0
nominal,awayFromReversal,Linear hybrid,Nominal physics,nominal_seed_130108,8,130108,1,0.001,92,0.00025050824327229,0.000132866452054108,0.000117641791218181,0,0,0,0,0
nominal,awayFromReversal,Linear hybrid,Persistent innovation,nominal_seed_130108,8,130108,1,0.001,92,0.00025050824327229,0.000198681195503955,5.18270477683352e-05,0,0,0,0,0
nominal,awayFromReversal,Linear hybrid,Nominal physics,nominal_seed_130109,9,130109,1,0.001,102,0.000248079459491241,0.00012326661630268,0.000124812843188561,0,0,0,0,0
nominal,awayFromReversal,Linear hybrid,Persistent innovation,nominal_seed_130109,9,130109,1,0.001,102,0.000248079459491241,0.000149862128176748,9.82173313144937e-05,0,0,0,0,0
nominal,awayFromReversal,Linear hybrid,Nominal physics,nominal_seed_130110,10,130110,1,0.001,87,0.000236872244560281,0.00010348931018629,0.000133382934373991,0,0,0,0,0
nominal,awayFromReversal,Linear hybrid,Persistent innovation,nominal_seed_130110,10,130110,1,0.001,87,0.000236872244560281,0.000156137381524724,8.07348630355566e-05,0,0,0,0,0
nominal,all,Linear hybrid,Nominal physics,nominal_seed_130101,1,130101,20,0.02,128,0.000751238458673779,9.78314106957545e-05,0.000653407047978024,0,0,0,0,0
nominal,all,Linear hybrid,Persistent innovation,nominal_seed_130101,1,130101,20,0.02,128,0.000751238458673779,0.000263804388639331,0.000487434070034448,0,0,0,0,0
nominal,all,Linear hybrid,Nominal physics,nominal_seed_130102,2,130102,20,0.02,128,0.000925262852152747,0.000117652436964497,0.00080761041518825,0,0,0,0,0
nominal,all,Linear hybrid,Persistent innovation,nominal_seed_130102,2,130102,20,0.02,128,0.000925262852152747,0.000289183192601449,0.000636079659551299,0,0,0,0,0
nominal,all,Linear hybrid,Nominal physics,nominal_seed_130103,3,130103,20,0.02,128,0.000833738516734123,9.06659729888426e-05,0.00074307254374528,0,0,0,0,0
nominal,all,Linear hybrid,Persistent innovation,nominal_seed_130103,3,130103,20,0.02,128,0.000833738516734123,0.000208631643135325,0.000625106873598798,0,0,0,0,0
nominal,all,Linear hybrid,Nominal physics,nominal_seed_130104,4,130104,20,0.02,128,0.00119726834980088,8.97393896872273e-05,0.00110752896011366,0,0,0,0,0
nominal,all,Linear hybrid,Persistent innovation,nominal_seed_130104,4,130104,20,0.02,128,0.00119726834980088,0.000237244892530852,0.000960023457270033,0,0,0,0,0
nominal,all,Linear hybrid,Nominal physics,nominal_seed_130105,5,130105,20,0.02,128,0.00105797000642936,0.000110475358289454,0.000947494648139907,0,0,0,0,0
nominal,all,Linear hybrid,Persistent innovation,nominal_seed_130105,5,130105,20,0.02,128,0.00105797000642936,0.000297598250548816,0.000760371755880545,0,0,0,0,0
nominal,all,Linear hybrid,Nominal physics,nominal_seed_130106,6,130106,20,0.02,128,0.00105839452377788,0.00011597139413755,0.000942423129640334,0,0,0,0,0
nominal,all,Linear hybrid,Persistent innovation,nominal_seed_130106,6,130106,20,0.02,128,0.00105839452377788,0.000295121340888264,0.00076327318288962,0,0,0,0,0
nominal,all,Linear hybrid,Nominal physics,nominal_seed_130107,7,130107,20,0.02,128,0.000925489403521971,0.000101639753818913,0.000823849649703058,0,0,0,0,0
nominal,all,Linear hybrid,Persistent innovation,nominal_seed_130107,7,130107,20,0.02,128,0.000925489403521971,0.00024930522133927,0.000676184182182701,0,0,0,0,0
nominal,all,Linear hybrid,Nominal physics,nominal_seed_130108,8,130108,20,0.02,128,0.000836572046872072,9.35063992213567e-05,0.000743065647650716,0,0,0,0,0
nominal,all,Linear hybrid,Persistent innovation,nominal_seed_130108,8,130108,20,0.02,128,0.000836572046872072,0.000258614218509393,0.000577957828362679,0,0,0,0,0
nominal,all,Linear hybrid,Nominal physics,nominal_seed_130109,9,130109,20,0.02,128,0.000805423597015267,9.49329969292116e-05,0.000710490600086056,0,0,0,0,0
nominal,all,Linear hybrid,Persistent innovation,nominal_seed_130109,9,130109,20,0.02,128,0.000805423597015267,0.000222861282485585,0.000582562314529682,0,0,0,0,0
nominal,all,Linear hybrid,Nominal physics,nominal_seed_130110,10,130110,20,0.02,128,0.000788286172508281,9.14544705172003e-05,0.00069683170199108,0,0,0,0,0
nominal,all,Linear hybrid,Persistent innovation,nominal_seed_130110,10,130110,20,0.02,128,0.000788286172508281,0.000221719356560588,0.000566566815947693,0,0,0,0,0
nominal,nearReversal,Linear hybrid,Nominal physics,nominal_seed_130101,1,130101,20,0.02,40,0.00059024003283569,0.000109031318672374,0.000481208714163316,0,0,0,0,0
nominal,nearReversal,Linear hybrid,Persistent innovation,nominal_seed_130101,1,130101,20,0.02,40,0.00059024003283569,0.000316126375468014,0.000274113657367676,0,0,0,0,0
nominal,nearReversal,Linear hybrid,Nominal physics,nominal_seed_130102,2,130102,20,0.02,45,0.000628204522443729,0.000158600735391432,0.000469603787052296,0,0,0,0,0
nominal,nearReversal,Linear hybrid,Persistent innovation,nominal_seed_130102,2,130102,20,0.02,45,0.000628204522443729,0.000378665951987055,0.000249538570456674,0,0,0,0,0
nominal,nearReversal,Linear hybrid,Nominal physics,nominal_seed_130103,3,130103,20,0.02,36,0.000554655581663797,9.23423575941808e-05,0.000462313224069617,0,0,0,0,0
nominal,nearReversal,Linear hybrid,Persistent innovation,nominal_seed_130103,3,130103,20,0.02,36,0.000554655581663797,0.000210817624465259,0.000343837957198538,0,0,0,0,0
nominal,nearReversal,Linear hybrid,Nominal physics,nominal_seed_130104,4,130104,20,0.02,40,0.0008623316872672,9.86805996501332e-05,0.000763651087617067,0,0,0,0,0
nominal,nearReversal,Linear hybrid,Persistent innovation,nominal_seed_130104,4,130104,20,0.02,40,0.0008623316872672,0.000260177623705032,0.000602154063562167,0,0,0,0,0
nominal,nearReversal,Linear hybrid,Nominal physics,nominal_seed_130105,5,130105,20,0.02,37,0.000764380670154491,0.000117163622525994,0.000647217047628497,0,0,0,0,0
nominal,nearReversal,Linear hybrid,Persistent innovation,nominal_seed_130105,5,130105,20,0.02,37,0.000764380670154491,0.000292597150749769,0.000471783519404723,0,0,0,0,0
nominal,nearReversal,Linear hybrid,Nominal physics,nominal_seed_130106,6,130106,20,0.02,40,0.000644899220878979,0.000163934611217228,0.000480964609661751,0,0,0,0,0
nominal,nearReversal,Linear hybrid,Persistent innovation,nominal_seed_130106,6,130106,20,0.02,40,0.000644899220878979,0.000418663278109818,0.00022623594276916,0,0,0,0,0
nominal,nearReversal,Linear hybrid,Nominal physics,nominal_seed_130107,7,130107,20,0.02,40,0.000577437516317863,0.000105669173609063,0.000471768342708799,0,0,0,0,0
nominal,nearReversal,Linear hybrid,Persistent innovation,nominal_seed_130107,7,130107,20,0.02,40,0.000577437516317863,0.000244228203614806,0.000333209312703057,0,0,0,0,0
nominal,nearReversal,Linear hybrid,Nominal physics,nominal_seed_130108,8,130108,20,0.02,36,0.000771387457679712,0.000116851147813353,0.000654536309866359,0,0,0,0,0
nominal,nearReversal,Linear hybrid,Persistent innovation,nominal_seed_130108,8,130108,20,0.02,36,0.000771387457679712,0.000291234276279717,0.000480153181399995,0,0,0,0,0
nominal,nearReversal,Linear hybrid,Nominal physics,nominal_seed_130109,9,130109,20,0.02,25,0.00058966345303215,0.000118692137226843,0.000470971315805307,0,0,0,0,0
nominal,nearReversal,Linear hybrid,Persistent innovation,nominal_seed_130109,9,130109,20,0.02,25,0.00058966345303215,0.000255734260804524,0.000333929192227626,0,0,0,0,0
nominal,nearReversal,Linear hybrid,Nominal physics,nominal_seed_130110,10,130110,20,0.02,40,0.00053509907060283,8.3772774361847e-05,0.000451326296240983,0,0,0,0,0
nominal,nearReversal,Linear hybrid,Persistent innovation,nominal_seed_130110,10,130110,20,0.02,40,0.00053509907060283,0.000204483292099392,0.000330615778503439,0,0,0,0,0
nominal,awayFromReversal,Linear hybrid,Nominal physics,nominal_seed_130101,1,130101,20,0.02,88,0.000813959518026179,9.2292330244894e-05,0.000721667187781285,0,0,0,0,0
nominal,awayFromReversal,Linear hybrid,Persistent innovation,nominal_seed_130101,1,130101,20,0.02,88,0.000813959518026179,0.000236221133130729,0.00057773838489545,0,0,0,0,0
nominal,awayFromReversal,Linear hybrid,Nominal physics,nominal_seed_130102,2,130102,20,0.02,83,0.00105181089247326,8.78010882572474e-05,0.000964009804216009,0,0,0,0,0
nominal,awayFromReversal,Linear hybrid,Persistent innovation,nominal_seed_130102,2,130102,20,0.02,83,0.00105181089247326,0.000226332466121245,0.000825478426352012,0,0,0,0,0
nominal,awayFromReversal,Linear hybrid,Nominal physics,nominal_seed_130103,3,130103,20,0.02,92,0.000920185518363015,9.00014970894734e-05,0.000830184021273541,0,0,0,0,0
nominal,awayFromReversal,Linear hybrid,Persistent innovation,nominal_seed_130103,3,130103,20,0.02,92,0.000920185518363015,0.000207769998617669,0.000712415519745346,0,0,0,0,0
nominal,awayFromReversal,Linear hybrid,Nominal physics,nominal_seed_130104,4,130104,20,0.02,88,0.00132174623917939,8.53661766351966e-05,0.00123638006254419,0,0,0,0,0
nominal,awayFromReversal,Linear hybrid,Persistent innovation,nominal_seed_130104,4,130104,20,0.02,88,0.00132174623917939,0.000226053140399175,0.00109569309878021,0,0,0,0,0
nominal,awayFromReversal,Linear hybrid,Nominal physics,nominal_seed_130105,5,130105,20,0.02,91,0.00115621678205692,0.000107637179460902,0.00104857960259601,0,0,0,0,0
nominal,awayFromReversal,Linear hybrid,Persistent innovation,nominal_seed_130105,5,130105,20,0.02,91,0.00115621678205692,0.000299607794360989,0.000856608987695927,0,0,0,0,0
nominal,awayFromReversal,Linear hybrid,Nominal physics,nominal_seed_130106,6,130106,20,0.02,88,0.00120014046382294,8.57146663787342e-05,0.00111442579744421,0,0,0,0,0
nominal,awayFromReversal,Linear hybrid,Persistent innovation,nominal_seed_130106,6,130106,20,0.02,88,0.00120014046382294,0.000216826489360983,0.000983313974461961,0,0,0,0,0
nominal,awayFromReversal,Linear hybrid,Nominal physics,nominal_seed_130107,7,130107,20,0.02,88,0.00104608880859942,9.97544082624909e-05,0.000946334400336931,0,0,0,0,0
nominal,awayFromReversal,Linear hybrid,Persistent innovation,nominal_seed_130107,7,130107,20,0.02,88,0.00104608880859942,0.000251579088773253,0.000794509719826169,0,0,0,0,0
nominal,awayFromReversal,Linear hybrid,Nominal physics,nominal_seed_130108,8,130108,20,0.02,92,0.000860736332365876,8.2594498591223e-05,0.000778141833774653,0,0,0,0,0
nominal,awayFromReversal,Linear hybrid,Persistent innovation,nominal_seed_130108,8,130108,20,0.02,92,0.000860736332365876,0.000244668845884252,0.000616067486481624,0,0,0,0,0
nominal,awayFromReversal,Linear hybrid,Nominal physics,nominal_seed_130109,9,130109,20,0.02,103,0.000849568383531197,8.82062605915021e-05,0.000761362122939695,0,0,0,0,0
nominal,awayFromReversal,Linear hybrid,Persistent innovation,nominal_seed_130109,9,130109,20,0.02,103,0.000849568383531197,0.000214122618301921,0.000635445765229276,0,0,0,0,0
nominal,awayFromReversal,Linear hybrid,Nominal physics,nominal_seed_130110,10,130110,20,0.02,88,0.000879600444390107,9.47404752803913e-05,0.000784859969109716,0,0,0,0,0
nominal,awayFromReversal,Linear hybrid,Persistent innovation,nominal_seed_130110,10,130110,20,0.02,88,0.000879600444390107,0.000229125706950103,0.000650474737440004,0,0,0,0,0
nominal,all,Linear hybrid,Nominal physics,nominal_seed_130101,1,130101,50,0.05,128,0.00265790055881393,0.000102942665874295,0.00255495789293964,0,0,0,0,0
nominal,all,Linear hybrid,Persistent innovation,nominal_seed_130101,1,130101,50,0.05,128,0.00265790055881393,0.000473366355155252,0.00218453420365868,0,0,0,0,0
nominal,all,Linear hybrid,Nominal physics,nominal_seed_130102,2,130102,50,0.05,128,0.00310845104349541,0.000123300346117669,0.00298515069737774,0,0,0,0,0
nominal,all,Linear hybrid,Persistent innovation,nominal_seed_130102,2,130102,50,0.05,128,0.00310845104349541,0.000514094738700694,0.00259435630479472,0,0,0,0,0
nominal,all,Linear hybrid,Nominal physics,nominal_seed_130103,3,130103,50,0.05,128,0.00301425624319393,9.45977777044686e-05,0.00291965846548946,0,0,0,0,0
nominal,all,Linear hybrid,Persistent innovation,nominal_seed_130103,3,130103,50,0.05,128,0.00301425624319393,0.000369683080393997,0.00264457316279993,0,0,0,0,0
nominal,all,Linear hybrid,Nominal physics,nominal_seed_130104,4,130104,50,0.05,128,0.00431524045360209,9.47671730099965e-05,0.00422047328059209,0,0,0,0,0
nominal,all,Linear hybrid,Persistent innovation,nominal_seed_130104,4,130104,50,0.05,128,0.00431524045360209,0.000425691095792901,0.00388954935780919,0,0,0,0,0
nominal,all,Linear hybrid,Nominal physics,nominal_seed_130105,5,130105,50,0.05,128,0.00373872727962858,0.000116671182200253,0.00362205609742833,0,0,0,0,0
nominal,all,Linear hybrid,Persistent innovation,nominal_seed_130105,5,130105,50,0.05,128,0.00373872727962858,0.000535078525203492,0.00320364875442509,0,0,0,0,0
nominal,all,Linear hybrid,Nominal physics,nominal_seed_130106,6,130106,50,0.05,128,0.00384087636556939,0.000122428496826806,0.00371844786874258,0,0,0,0,0
nominal,all,Linear hybrid,Persistent innovation,nominal_seed_130106,6,130106,50,0.05,128,0.00384087636556939,0.000527190407506642,0.00331368595806274,0,0,0,0,0
nominal,all,Linear hybrid,Nominal physics,nominal_seed_130107,7,130107,50,0.05,128,0.00329604911308549,0.000106542662118248,0.00318950645096724,0,0,0,0,0
nominal,all,Linear hybrid,Persistent innovation,nominal_seed_130107,7,130107,50,0.05,128,0.00329604911308549,0.000442762546311367,0.00285328656677412,0,0,0,0,0
nominal,all,Linear hybrid,Nominal physics,nominal_seed_130108,8,130108,50,0.05,128,0.00278848465697769,9.90278309575632e-05,0.00268945682602012,0,0,0,0,0
nominal,all,Linear hybrid,Persistent innovation,nominal_seed_130108,8,130108,50,0.05,128,0.00278848465697769,0.00046575144200303,0.00232273321497466,0,0,0,0,0
nominal,all,Linear hybrid,Nominal physics,nominal_seed_130109,9,130109,50,0.05,128,0.00276040270976085,9.98296451338524e-05,0.002660573064627,0,0,0,0,0
nominal,all,Linear hybrid,Persistent innovation,nominal_seed_130109,9,130109,50,0.05,128,0.00276040270976085,0.000394591983939549,0.0023658107258213,0,0,0,0,0
nominal,all,Linear hybrid,Nominal physics,nominal_seed_130110,10,130110,50,0.05,128,0.00263602738250625,9.60209719303526e-05,0.0025400064105759,0,0,0,0,0
nominal,all,Linear hybrid,Persistent innovation,nominal_seed_130110,10,130110,50,0.05,128,0.00263602738250625,0.000393357045446933,0.00224267033705932,0,0,0,0,0
nominal,nearReversal,Linear hybrid,Nominal physics,nominal_seed_130101,1,130101,50,0.05,40,0.00126566387032584,9.14166315434378e-05,0.0011742472387824,0,0,0,0,0
nominal,nearReversal,Linear hybrid,Persistent innovation,nominal_seed_130101,1,130101,50,0.05,40,0.00126566387032584,0.000403708937938319,0.000861954932387523,0,0,0,0,0
nominal,nearReversal,Linear hybrid,Nominal physics,nominal_seed_130102,2,130102,50,0.05,44,0.00131136626025508,0.000131444211580857,0.00117992204867422,0,0,0,0,0
nominal,nearReversal,Linear hybrid,Persistent innovation,nominal_seed_130102,2,130102,50,0.05,44,0.00131136626025508,0.000569492541636982,0.000741873718618098,0,0,0,0,0
nominal,nearReversal,Linear hybrid,Nominal physics,nominal_seed_130103,3,130103,50,0.05,35,0.00129360517928933,7.78949155695266e-05,0.0012157102637198,0,0,0,0,0
nominal,nearReversal,Linear hybrid,Persistent innovation,nominal_seed_130103,3,130103,50,0.05,35,0.00129360517928933,0.000334680207493281,0.000958924971796045,0,0,0,0,0
nominal,nearReversal,Linear hybrid,Nominal physics,nominal_seed_130104,4,130104,50,0.05,41,0.00191108764934016,9.40566941034182e-05,0.00181703095523674,0,0,0,0,0
nominal,nearReversal,Linear hybrid,Persistent innovation,nominal_seed_130104,4,130104,50,0.05,41,0.00191108764934016,0.000439758909129539,0.00147132874021062,0,0,0,0,0
nominal,nearReversal,Linear hybrid,Nominal physics,nominal_seed_130105,5,130105,50,0.05,39,0.00166361782582271,0.000108174671647428,0.00155544315417529,0,0,0,0,0
nominal,nearReversal,Linear hybrid,Persistent innovation,nominal_seed_130105,5,130105,50,0.05,39,0.00166361782582271,0.000444809313128779,0.00121880851269393,0,0,0,0,0
nominal,nearReversal,Linear hybrid,Nominal physics,nominal_seed_130106,6,130106,50,0.05,40,0.00153051699390529,7.25253488500615e-05,0.00145799164505523,0,0,0,0,0
nominal,nearReversal,Linear hybrid,Persistent innovation,nominal_seed_130106,6,130106,50,0.05,40,0.00153051699390529,0.000313010051371083,0.00121750694253421,0,0,0,0,0
nominal,nearReversal,Linear hybrid,Nominal physics,nominal_seed_130107,7,130107,50,0.05,41,0.00154429846403085,8.31618708011404e-05,0.00146113659322971,0,0,0,0,0
nominal,nearReversal,Linear hybrid,Persistent innovation,nominal_seed_130107,7,130107,50,0.05,41,0.00154429846403085,0.000331881712785842,0.00121241675124501,0,0,0,0,0
nominal,nearReversal,Linear hybrid,Nominal physics,nominal_seed_130108,8,130108,50,0.05,37,0.001500799141498,8.61079667252139e-05,0.00141469117477278,0,0,0,0,0
nominal,nearReversal,Linear hybrid,Persistent innovation,nominal_seed_130108,8,130108,50,0.05,37,0.001500799141498,0.000344177136813688,0.00115662200468431,0,0,0,0,0
nominal,nearReversal,Linear hybrid,Nominal physics,nominal_seed_130109,9,130109,50,0.05,25,0.00162884797439052,0.000122004578134954,0.00150684339625557,0,0,0,0,0
nominal,nearReversal,Linear hybrid,Persistent innovation,nominal_seed_130109,9,130109,50,0.05,25,0.00162884797439052,0.000539258208707372,0.00108958976568315,0,0,0,0,0
nominal,nearReversal,Linear hybrid,Nominal physics,nominal_seed_130110,10,130110,50,0.05,40,0.00143075391928712,7.9295477485097e-05,0.00135145844180203,0,0,0,0,0
nominal,nearReversal,Linear hybrid,Persistent innovation,nominal_seed_130110,10,130110,50,0.05,40,0.00143075391928712,0.000300132956921772,0.00113062096236535,0,0,0,0,0
nominal,awayFromReversal,Linear hybrid,Nominal physics,nominal_seed_130101,1,130101,50,0.05,88,0.00308988733135948,0.000107775050538004,0.00298211228082147,0,0,0,0,0
nominal,awayFromReversal,Linear hybrid,Persistent innovation,nominal_seed_130101,1,130101,50,0.05,88,0.00308988733135948,0.000501842674209128,0.00258804465715035,0,0,0,0,0
nominal,awayFromReversal,Linear hybrid,Nominal physics,nominal_seed_130102,2,130102,50,0.05,84,0.00371792617770379,0.000118811940827739,0.00359911423687605,0,0,0,0,0
nominal,awayFromReversal,Linear hybrid,Persistent innovation,nominal_seed_130102,2,130102,50,0.05,84,0.00371792617770379,0.000482545310319089,0.0032353808673847,0,0,0,0,0
nominal,awayFromReversal,Linear hybrid,Nominal physics,nominal_seed_130103,3,130103,50,0.05,93,0.00344605947152101,0.000100165027080982,0.00334589444444003,0,0,0,0,0
nominal,awayFromReversal,Linear hybrid,Persistent innovation,nominal_seed_130103,3,130103,50,0.05,93,0.00344605947152101,0.000382026497784985,0.00306403297373603,0,0,0,0,0
nominal,awayFromReversal,Linear hybrid,Nominal physics,nominal_seed_130104,4,130104,50,0.05,87,0.00506711725831289,9.51001562991708e-05,0.00497201710201372,0,0,0,0,0
nominal,awayFromReversal,Linear hybrid,Persistent innovation,nominal_seed_130104,4,130104,50,0.05,87,0.00506711725831289,0.000418897684985102,0.00464821957332778,0,0,0,0,0
nominal,awayFromReversal,Linear hybrid,Nominal physics,nominal_seed_130105,5,130105,50,0.05,89,0.00434632365299864,0.000120205276899699,0.00422611837609894,0,0,0,0,0
nominal,awayFromReversal,Linear hybrid,Persistent innovation,nominal_seed_130105,5,130105,50,0.05,89,0.00434632365299864,0.000570148787247158,0.00377617486575148,0,0,0,0,0
nominal,awayFromReversal,Linear hybrid,Nominal physics,nominal_seed_130106,6,130106,50,0.05,88,0.00451587994793995,0.000139323090246841,0.00437655685769311,0,0,0,0,0
nominal,awayFromReversal,Linear hybrid,Persistent innovation,nominal_seed_130106,6,130106,50,0.05,88,0.00451587994793995,0.000599772619867931,0.00391610732807202,0,0,0,0,0
nominal,awayFromReversal,Linear hybrid,Nominal physics,nominal_seed_130107,7,130107,50,0.05,87,0.00385484487092681,0.000115937934545366,0.00373890693638145,0,0,0,0,0
nominal,awayFromReversal,Linear hybrid,Persistent innovation,nominal_seed_130107,7,130107,50,0.05,87,0.00385484487092681,0.000486330214513203,0.00336851465641361,0,0,0,0,0
nominal,awayFromReversal,Linear hybrid,Nominal physics,nominal_seed_130108,8,130108,50,0.05,91,0.00316565366925909,0.000103822223128223,0.00306183144613087,0,0,0,0,0
nominal,awayFromReversal,Linear hybrid,Persistent innovation,nominal_seed_130108,8,130108,50,0.05,91,0.00316565366925909,0.000506912455079895,0.0026587412141792,0,0,0,0,0
nominal,awayFromReversal,Linear hybrid,Nominal physics,nominal_seed_130109,9,130109,50,0.05,103,0.00297074525035001,9.36588885647154e-05,0.00287708636178529,0,0,0,0,0
nominal,awayFromReversal,Linear hybrid,Persistent innovation,nominal_seed_130109,9,130109,50,0.05,103,0.00297074525035001,0.000350588649697747,0.00262015660065226,0,0,0,0,0
nominal,awayFromReversal,Linear hybrid,Nominal physics,nominal_seed_130110,10,130110,50,0.05,88,0.00302929577614976,0.000102727162495987,0.00292656861365377,0,0,0,0,0
nominal,awayFromReversal,Linear hybrid,Persistent innovation,nominal_seed_130110,10,130110,50,0.05,88,0.00302929577614976,0.000429087539711338,0.00260020823643842,0,0,0,0,0
nominal,all,Linear hybrid,Nominal physics,nominal_seed_130101,1,130101,100,0.1,128,0.00856897045976884,0.000104917982626972,0.00846405247714186,0,0,0,0,0
nominal,all,Linear hybrid,Persistent innovation,nominal_seed_130101,1,130101,100,0.1,128,0.00856897045976884,0.000837793256303876,0.00773117720346496,0,0,0,0,0
nominal,all,Linear hybrid,Nominal physics,nominal_seed_130102,2,130102,100,0.1,128,0.0095689220914013,0.000125489159097795,0.0094434329323035,0,0,0,0,0
nominal,all,Linear hybrid,Persistent innovation,nominal_seed_130102,2,130102,100,0.1,128,0.0095689220914013,0.000907251896903728,0.00866167019449757,0,0,0,0,0
nominal,all,Linear hybrid,Nominal physics,nominal_seed_130103,3,130103,100,0.1,128,0.00987066016815094,9.61394505503432e-05,0.0097745207176006,0,0,0,0,0
nominal,all,Linear hybrid,Persistent innovation,nominal_seed_130103,3,130103,100,0.1,128,0.00987066016815094,0.000652372594919308,0.00921828757323163,0,0,0,0,0
nominal,all,Linear hybrid,Nominal physics,nominal_seed_130104,4,130104,100,0.1,128,0.013615939830706,9.67115728072164e-05,0.0135192282578987,0,0,0,0,0
nominal,all,Linear hybrid,Persistent innovation,nominal_seed_130104,4,130104,100,0.1,128,0.013615939830706,0.0007531901562045,0.0128627496745015,0,0,0,0,0
nominal,all,Linear hybrid,Nominal physics,nominal_seed_130105,5,130105,100,0.1,128,0.0117587303902921,0.000119070272563393,0.0116396601177287,0,0,0,0,0
nominal,all,Linear hybrid,Persistent innovation,nominal_seed_130105,5,130105,100,0.1,128,0.0117587303902921,0.000947359490339921,0.0108113708999522,0,0,0,0,0
nominal,all,Linear hybrid,Nominal physics,nominal_seed_130106,6,130106,100,0.1,128,0.0122737840899645,0.00012491623559918,0.0121488678543654,0,0,0,0,0
nominal,all,Linear hybrid,Persistent innovation,nominal_seed_130106,6,130106,100,0.1,128,0.0122737840899645,0.000931230035478258,0.0113425540544863,0,0,0,0,0
nominal,all,Linear hybrid,Nominal physics,nominal_seed_130107,7,130107,100,0.1,128,0.0105157643099123,0.000108440567567511,0.0104073237423448,0,0,0,0,0
nominal,all,Linear hybrid,Persistent innovation,nominal_seed_130107,7,130107,100,0.1,128,0.0105157643099123,0.000780897394631343,0.00973486691528098,0,0,0,0,0
