Record,Fixture,Variant,Arm,Kind,Elapsed_s,Status,Error
V2EVAL12_V11_SW_ONLY_exposed,V2EVAL12,V11,SW_ONLY,exposed,12.2657434,passed,
V2EVAL12_V11_COMBINED_clean,V2EVAL12,V11,COMBINED,clean,9.1216899,passed,
V2EVAL12_V11_COMBINED_exposed,V2EVAL12,V11,COMBINED,exposed,10.0171232,passed,
V2EVAL01_V12_BASELINE_clean,V2EVAL01,V12,BASELINE,clean,17.1731084,passed,
V2EVAL01_V12_BASELINE_exposed,V2EVAL01,V12,BASELINE,exposed,17.6960061,passed,
V2EVAL01_V12_EM_ONLY_clean,V2EVAL01,V12,EM_ONLY,clean,11.6018784,passed,
V2EVAL01_V12_EM_ONLY_exposed,V2EVAL01,V12,EM_ONLY,exposed,14.6259727,passed,
V2EVAL01_V12_SW_ONLY_clean,V2EVAL01,V12,SW_ONLY,clean,13.5091529,passed,
V2EVAL01_V12_SW_ONLY_exposed,V2EVAL01,V12,SW_ONLY,exposed,15.9234108,passed,
V2EVAL01_V12_COMBINED_clean,V2EVAL01,V12,COMBINED,clean,11.5518419,passed,
V2EVAL01_V12_COMBINED_exposed,V2EVAL01,V12,COMBINED,exposed,15.6507445,passed,
V2EVAL02_V12_BASELINE_clean,V2EVAL02,V12,BASELINE,clean,8.2746979,passed,
V2EVAL02_V12_BASELINE_exposed,V2EVAL02,V12,BASELINE,exposed,13.6392055,passed,
V2EVAL02_V12_EM_ONLY_clean,V2EVAL02,V12,EM_ONLY,clean,9.4364643,passed,
V2EVAL02_V12_EM_ONLY_exposed,V2EVAL02,V12,EM_ONLY,exposed,12.9659181,passed,
V2EVAL02_V12_SW_ONLY_clean,V2EVAL02,V12,SW_ONLY,clean,10.5613724,passed,
V2EVAL02_V12_SW_ONLY_exposed,V2EVAL02,V12,SW_ONLY,exposed,14.0646928,passed,
V2EVAL02_V12_COMBINED_clean,V2EVAL02,V12,COMBINED,clean,9.4877914,passed,
V2EVAL02_V12_COMBINED_exposed,V2EVAL02,V12,COMBINED,exposed,14.2844192,passed,
V2EVAL03_V12_BASELINE_clean,V2EVAL03,V12,BASELINE,clean,8.0611983,passed,
V2EVAL03_V12_BASELINE_exposed,V2EVAL03,V12,BASELINE,exposed,11.9062489,passed,
V2EVAL03_V12_EM_ONLY_clean,V2EVAL03,V12,EM_ONLY,clean,7.5968551,passed,
V2EVAL03_V12_EM_ONLY_exposed,V2EVAL03,V12,EM_ONLY,exposed,12.3264048,passed,
V2EVAL03_V12_SW_ONLY_clean,V2EVAL03,V12,SW_ONLY,clean,9.7686006,passed,
V2EVAL03_V12_SW_ONLY_exposed,V2EVAL03,V12,SW_ONLY,exposed,13.7486459,passed,
V2EVAL03_V12_COMBINED_clean,V2EVAL03,V12,COMBINED,clean,9.2760056,passed,
V2EVAL03_V12_COMBINED_exposed,V2EVAL03,V12,COMBINED,exposed,11.8968265,passed,
V2EVAL04_V12_BASELINE_clean,V2EVAL04,V12,BASELINE,clean,7.6590032,passed,
V2EVAL04_V12_BASELINE_exposed,V2EVAL04,V12,BASELINE,exposed,11.2423742,passed,
V2EVAL04_V12_EM_ONLY_clean,V2EVAL04,V12,EM_ONLY,clean,7.6031,passed,
V2EVAL04_V12_EM_ONLY_exposed,V2EVAL04,V12,EM_ONLY,exposed,11.2268851,passed,
V2EVAL04_V12_SW_ONLY_clean,V2EVAL04,V12,SW_ONLY,clean,10.3500018,passed,
V2EVAL04_V12_SW_ONLY_exposed,V2EVAL04,V12,SW_ONLY,exposed,11.7065047,passed,
V2EVAL04_V12_COMBINED_clean,V2EVAL04,V12,COMBINED,clean,9.3484901,passed,
V2EVAL04_V12_COMBINED_exposed,V2EVAL04,V12,COMBINED,exposed,13.263478,passed,
V2EVAL05_V12_BASELINE_clean,V2EVAL05,V12,BASELINE,clean,7.3954388,passed,
V2EVAL05_V12_BASELINE_exposed,V2EVAL05,V12,BASELINE,exposed,10.5185243,passed,
V2EVAL05_V12_EM_ONLY_clean,V2EVAL05,V12,EM_ONLY,clean,7.6841254,passed,
V2EVAL05_V12_EM_ONLY_exposed,V2EVAL05,V12,EM_ONLY,exposed,9.7416121,passed,
V2EVAL05_V12_SW_ONLY_clean,V2EVAL05,V12,SW_ONLY,clean,11.2451234,passed,
V2EVAL05_V12_SW_ONLY_exposed,V2EVAL05,V12,SW_ONLY,exposed,13.0057061,passed,
V2EVAL05_V12_COMBINED_clean,V2EVAL05,V12,COMBINED,clean,9.9177429,passed,
V2EVAL05_V12_COMBINED_exposed,V2EVAL05,V12,COMBINED,exposed,13.3558344,passed,
V2EVAL06_V12_BASELINE_clean,V2EVAL06,V12,BASELINE,clean,6.9546415,passed,
V2EVAL06_V12_BASELINE_exposed,V2EVAL06,V12,BASELINE,exposed,11.8624744,passed,
V2EVAL06_V12_EM_ONLY_clean,V2EVAL06,V12,EM_ONLY,clean,7.7052754,passed,
V2EVAL06_V12_EM_ONLY_exposed,V2EVAL06,V12,EM_ONLY,exposed,12.2435054,passed,
V2EVAL06_V12_SW_ONLY_clean,V2EVAL06,V12,SW_ONLY,clean,10.0518229,passed,
V2EVAL06_V12_SW_ONLY_exposed,V2EVAL06,V12,SW_ONLY,exposed,13.343241,passed,
V2EVAL06_V12_COMBINED_clean,V2EVAL06,V12,COMBINED,clean,9.8104991,passed,
V2EVAL06_V12_COMBINED_exposed,V2EVAL06,V12,COMBINED,exposed,13.7928663,passed,
V2EVAL07_V12_BASELINE_clean,V2EVAL07,V12,BASELINE,clean,7.342069,passed,
V2EVAL07_V12_BASELINE_exposed,V2EVAL07,V12,BASELINE,exposed,10.8374127,passed,
V2EVAL07_V12_EM_ONLY_clean,V2EVAL07,V12,EM_ONLY,clean,7.185447,passed,
V2EVAL07_V12_EM_ONLY_exposed,V2EVAL07,V12,EM_ONLY,exposed,10.0299305,passed,
V2EVAL07_V12_SW_ONLY_clean,V2EVAL07,V12,SW_ONLY,clean,9.0361806,passed,
V2EVAL07_V12_SW_ONLY_exposed,V2EVAL07,V12,SW_ONLY,exposed,12.1113267,passed,
V2EVAL07_V12_COMBINED_clean,V2EVAL07,V12,COMBINED,clean,8.5036327,passed,
V2EVAL07_V12_COMBINED_exposed,V2EVAL07,V12,COMBINED,exposed,13.3418878,passed,
V2EVAL08_V12_BASELINE_clean,V2EVAL08,V12,BASELINE,clean,7.2823673,passed,
V2EVAL08_V12_BASELINE_exposed,V2EVAL08,V12,BASELINE,exposed,10.9425906,passed,
V2EVAL08_V12_EM_ONLY_clean,V2EVAL08,V12,EM_ONLY,clean,7.0150667,passed,
V2EVAL08_V12_EM_ONLY_exposed,V2EVAL08,V12,EM_ONLY,exposed,10.8899086,passed,
V2EVAL08_V12_SW_ONLY_clean,V2EVAL08,V12,SW_ONLY,clean,8.8252934,passed,
V2EVAL08_V12_SW_ONLY_exposed,V2EVAL08,V12,SW_ONLY,exposed,12.4728784,passed,
V2EVAL08_V12_COMBINED_clean,V2EVAL08,V12,COMBINED,clean,9.0373252,passed,
V2EVAL08_V12_COMBINED_exposed,V2EVAL08,V12,COMBINED,exposed,14.2242228,passed,
V2EVAL09_V12_BASELINE_clean,V2EVAL09,V12,BASELINE,clean,6.6979605,passed,
V2EVAL09_V12_BASELINE_exposed,V2EVAL09,V12,BASELINE,exposed,10.8701517,passed,
V2EVAL09_V12_EM_ONLY_clean,V2EVAL09,V12,EM_ONLY,clean,7.1531208,passed,
V2EVAL09_V12_EM_ONLY_exposed,V2EVAL09,V12,EM_ONLY,exposed,10.7997605,passed,
V2EVAL09_V12_SW_ONLY_clean,V2EVAL09,V12,SW_ONLY,clean,8.0187567,passed,
V2EVAL09_V12_SW_ONLY_exposed,V2EVAL09,V12,SW_ONLY,exposed,12.6986883,passed,
V2EVAL09_V12_COMBINED_clean,V2EVAL09,V12,COMBINED,clean,9.0074218,passed,
V2EVAL09_V12_COMBINED_exposed,V2EVAL09,V12,COMBINED,exposed,12.552693,passed,
V2EVAL10_V12_BASELINE_clean,V2EVAL10,V12,BASELINE,clean,10.0100249,passed,
V2EVAL10_V12_BASELINE_exposed,V2EVAL10,V12,BASELINE,exposed,15.5030586,passed,
V2EVAL10_V12_EM_ONLY_clean,V2EVAL10,V12,EM_ONLY,clean,9.8285572,passed,
V2EVAL10_V12_EM_ONLY_exposed,V2EVAL10,V12,EM_ONLY,exposed,15.753367,passed,
V2EVAL10_V12_SW_ONLY_clean,V2EVAL10,V12,SW_ONLY,clean,11.8584359,passed,
V2EVAL10_V12_SW_ONLY_exposed,V2EVAL10,V12,SW_ONLY,exposed,13.4403533,passed,
V2EVAL10_V12_COMBINED_clean,V2EVAL10,V12,COMBINED,clean,9.1951123,passed,
V2EVAL10_V12_COMBINED_exposed,V2EVAL10,V12,COMBINED,exposed,12.7322041,passed,
V2EVAL11_V12_BASELINE_clean,V2EVAL11,V12,BASELINE,clean,6.7883634,passed,
V2EVAL11_V12_BASELINE_exposed,V2EVAL11,V12,BASELINE,exposed,11.4681724,passed,
V2EVAL11_V12_EM_ONLY_clean,V2EVAL11,V12,EM_ONLY,clean,7.1588308,passed,
V2EVAL11_V12_EM_ONLY_exposed,V2EVAL11,V12,EM_ONLY,exposed,11.8018221,passed,
V2EVAL11_V12_SW_ONLY_clean,V2EVAL11,V12,SW_ONLY,clean,8.4526863,passed,
V2EVAL11_V12_SW_ONLY_exposed,V2EVAL11,V12,SW_ONLY,exposed,13.5078576,passed,
V2EVAL11_V12_COMBINED_clean,V2EVAL11,V12,COMBINED,clean,8.0464586,passed,
V2EVAL11_V12_COMBINED_exposed,V2EVAL11,V12,COMBINED,exposed,11.0839869,passed,
V2EVAL12_V12_BASELINE_clean,V2EVAL12,V12,BASELINE,clean,6.3424518,passed,
V2EVAL12_V12_BASELINE_exposed,V2EVAL12,V12,BASELINE,exposed,10.7233978,passed,
V2EVAL12_V12_EM_ONLY_clean,V2EVAL12,V12,EM_ONLY,clean,7.395741,passed,
V2EVAL12_V12_EM_ONLY_exposed,V2EVAL12,V12,EM_ONLY,exposed,11.0275239,passed,
V2EVAL12_V12_SW_ONLY_clean,V2EVAL12,V12,SW_ONLY,clean,8.5652494,passed,
V2EVAL12_V12_SW_ONLY_exposed,V2EVAL12,V12,SW_ONLY,exposed,12.4686552,passed,
V2EVAL12_V12_COMBINED_clean,V2EVAL12,V12,COMBINED,clean,8.9908352,passed,
V2EVAL12_V12_COMBINED_exposed,V2EVAL12,V12,COMBINED,exposed,12.8061033,passed,
V2EVAL01_V13_BASELINE_clean,V2EVAL01,V13,BASELINE,clean,15.7078149,passed,
V2EVAL01_V13_BASELINE_exposed,V2EVAL01,V13,BASELINE,exposed,17.20087,passed,
V2EVAL01_V13_EM_ONLY_clean,V2EVAL01,V13,EM_ONLY,clean,12.3894694,passed,
V2EVAL01_V13_EM_ONLY_exposed,V2EVAL01,V13,EM_ONLY,exposed,15.1804156,passed,
V2EVAL01_V13_SW_ONLY_clean,V2EVAL01,V13,SW_ONLY,clean,13.8756193,passed,
V2EVAL01_V13_SW_ONLY_exposed,V2EVAL01,V13,SW_ONLY,exposed,15.9796343,passed,
V2EVAL01_V13_COMBINED_clean,V2EVAL01,V13,COMBINED,clean,11.1309135,passed,
V2EVAL01_V13_COMBINED_exposed,V2EVAL01,V13,COMBINED,exposed,15.4050497,passed,
V2EVAL02_V13_BASELINE_clean,V2EVAL02,V13,BASELINE,clean,8.5612999,passed,
V2EVAL02_V13_BASELINE_exposed,V2EVAL02,V13,BASELINE,exposed,14.1036574,passed,
V2EVAL02_V13_EM_ONLY_clean,V2EVAL02,V13,EM_ONLY,clean,9.4381799,passed,
V2EVAL02_V13_EM_ONLY_exposed,V2EVAL02,V13,EM_ONLY,exposed,13.6000711,passed,
V2EVAL02_V13_SW_ONLY_clean,V2EVAL02,V13,SW_ONLY,clean,10.3628484,passed,
V2EVAL02_V13_SW_ONLY_exposed,V2EVAL02,V13,SW_ONLY,exposed,14.9148165,passed,
V2EVAL02_V13_COMBINED_clean,V2EVAL02,V13,COMBINED,clean,10.3990907,passed,
V2EVAL02_V13_COMBINED_exposed,V2EVAL02,V13,COMBINED,exposed,14.7078553,passed,
V2EVAL03_V13_BASELINE_clean,V2EVAL03,V13,BASELINE,clean,7.9352177,passed,
V2EVAL03_V13_BASELINE_exposed,V2EVAL03,V13,BASELINE,exposed,11.8727419,passed,
V2EVAL03_V13_EM_ONLY_clean,V2EVAL03,V13,EM_ONLY,clean,7.446291,passed,
V2EVAL03_V13_EM_ONLY_exposed,V2EVAL03,V13,EM_ONLY,exposed,12.3676416,passed,
V2EVAL03_V13_SW_ONLY_clean,V2EVAL03,V13,SW_ONLY,clean,9.9437164,passed,
V2EVAL03_V13_SW_ONLY_exposed,V2EVAL03,V13,SW_ONLY,exposed,13.9042596,passed,
V2EVAL03_V13_COMBINED_clean,V2EVAL03,V13,COMBINED,clean,9.752358,passed,
V2EVAL03_V13_COMBINED_exposed,V2EVAL03,V13,COMBINED,exposed,11.9496731,passed,
V2EVAL04_V13_BASELINE_clean,V2EVAL04,V13,BASELINE,clean,8.0529974,passed,
V2EVAL04_V13_BASELINE_exposed,V2EVAL04,V13,BASELINE,exposed,11.3492798,passed,
V2EVAL04_V13_EM_ONLY_clean,V2EVAL04,V13,EM_ONLY,clean,7.525942,passed,
V2EVAL04_V13_EM_ONLY_exposed,V2EVAL04,V13,EM_ONLY,exposed,11.5546776,passed,
V2EVAL04_V13_SW_ONLY_clean,V2EVAL04,V13,SW_ONLY,clean,9.6053395,passed,
V2EVAL04_V13_SW_ONLY_exposed,V2EVAL04,V13,SW_ONLY,exposed,10.7128554,passed,
V2EVAL04_V13_COMBINED_clean,V2EVAL04,V13,COMBINED,clean,10.4521877,passed,
V2EVAL04_V13_COMBINED_exposed,V2EVAL04,V13,COMBINED,exposed,13.0902775,passed,
V2EVAL05_V13_BASELINE_clean,V2EVAL05,V13,BASELINE,clean,7.8318118,passed,
V2EVAL05_V13_BASELINE_exposed,V2EVAL05,V13,BASELINE,exposed,10.3861968,passed,
V2EVAL05_V13_EM_ONLY_clean,V2EVAL05,V13,EM_ONLY,clean,7.4805581,passed,
V2EVAL05_V13_EM_ONLY_exposed,V2EVAL05,V13,EM_ONLY,exposed,11.1654863,passed,
V2EVAL05_V13_SW_ONLY_clean,V2EVAL05,V13,SW_ONLY,clean,10.235138,passed,
V2EVAL05_V13_SW_ONLY_exposed,V2EVAL05,V13,SW_ONLY,exposed,13.4689442,passed,
V2EVAL05_V13_COMBINED_clean,V2EVAL05,V13,COMBINED,clean,10.274512,passed,
V2EVAL05_V13_COMBINED_exposed,V2EVAL05,V13,COMBINED,exposed,12.6111786,passed,
V2EVAL06_V13_BASELINE_clean,V2EVAL06,V13,BASELINE,clean,8.1541764,passed,
V2EVAL06_V13_BASELINE_exposed,V2EVAL06,V13,BASELINE,exposed,11.7875734,passed,
V2EVAL06_V13_EM_ONLY_clean,V2EVAL06,V13,EM_ONLY,clean,7.7779646,passed,
V2EVAL06_V13_EM_ONLY_exposed,V2EVAL06,V13,EM_ONLY,exposed,11.5995292,passed,
V2EVAL06_V13_SW_ONLY_clean,V2EVAL06,V13,SW_ONLY,clean,10.0220784,passed,
V2EVAL06_V13_SW_ONLY_exposed,V2EVAL06,V13,SW_ONLY,exposed,13.1653176,passed,
V2EVAL06_V13_COMBINED_clean,V2EVAL06,V13,COMBINED,clean,10.016758,passed,
V2EVAL06_V13_COMBINED_exposed,V2EVAL06,V13,COMBINED,exposed,13.1005548,passed,
V2EVAL07_V13_BASELINE_clean,V2EVAL07,V13,BASELINE,clean,7.3874723,passed,
V2EVAL07_V13_BASELINE_exposed,V2EVAL07,V13,BASELINE,exposed,10.9892618,passed,
V2EVAL07_V13_EM_ONLY_clean,V2EVAL07,V13,EM_ONLY,clean,7.0716675,passed,
V2EVAL07_V13_EM_ONLY_exposed,V2EVAL07,V13,EM_ONLY,exposed,10.5941409,passed,
V2EVAL07_V13_SW_ONLY_clean,V2EVAL07,V13,SW_ONLY,clean,9.1412685,passed,
V2EVAL07_V13_SW_ONLY_exposed,V2EVAL07,V13,SW_ONLY,exposed,11.6360703,passed,
V2EVAL07_V13_COMBINED_clean,V2EVAL07,V13,COMBINED,clean,9.6361528,passed,
V2EVAL07_V13_COMBINED_exposed,V2EVAL07,V13,COMBINED,exposed,12.1883369,passed,
V2EVAL08_V13_BASELINE_clean,V2EVAL08,V13,BASELINE,clean,7.2860312,passed,
V2EVAL08_V13_BASELINE_exposed,V2EVAL08,V13,BASELINE,exposed,11.2466721,passed,
V2EVAL08_V13_EM_ONLY_clean,V2EVAL08,V13,EM_ONLY,clean,7.400212,passed,
V2EVAL08_V13_EM_ONLY_exposed,V2EVAL08,V13,EM_ONLY,exposed,10.1130929,passed,
V2EVAL08_V13_SW_ONLY_clean,V2EVAL08,V13,SW_ONLY,clean,9.2823473,passed,
V2EVAL08_V13_SW_ONLY_exposed,V2EVAL08,V13,SW_ONLY,exposed,12.7013892,passed,
V2EVAL08_V13_COMBINED_clean,V2EVAL08,V13,COMBINED,clean,10.759221,passed,
V2EVAL08_V13_COMBINED_exposed,V2EVAL08,V13,COMBINED,exposed,13.9347355,passed,
V2EVAL09_V13_BASELINE_clean,V2EVAL09,V13,BASELINE,clean,7.2360563,passed,
V2EVAL09_V13_BASELINE_exposed,V2EVAL09,V13,BASELINE,exposed,10.9378586,passed,
V2EVAL09_V13_EM_ONLY_clean,V2EVAL09,V13,EM_ONLY,clean,7.5823853,passed,
V2EVAL09_V13_EM_ONLY_exposed,V2EVAL09,V13,EM_ONLY,exposed,10.0839407,passed,
V2EVAL09_V13_SW_ONLY_clean,V2EVAL09,V13,SW_ONLY,clean,9.1642142,passed,
V2EVAL09_V13_SW_ONLY_exposed,V2EVAL09,V13,SW_ONLY,exposed,13.1103628,passed,
V2EVAL09_V13_COMBINED_clean,V2EVAL09,V13,COMBINED,clean,9.3027196,passed,
V2EVAL09_V13_COMBINED_exposed,V2EVAL09,V13,COMBINED,exposed,18.3147809,passed,
V2EVAL10_V13_BASELINE_clean,V2EVAL10,V13,BASELINE,clean,9.9095433,passed,
V2EVAL10_V13_BASELINE_exposed,V2EVAL10,V13,BASELINE,exposed,16.1141194,passed,
V2EVAL10_V13_EM_ONLY_clean,V2EVAL10,V13,EM_ONLY,clean,9.8316695,passed,
V2EVAL10_V13_EM_ONLY_exposed,V2EVAL10,V13,EM_ONLY,exposed,13.5726331,passed,
V2EVAL10_V13_SW_ONLY_clean,V2EVAL10,V13,SW_ONLY,clean,9.6371998,passed,
V2EVAL10_V13_SW_ONLY_exposed,V2EVAL10,V13,SW_ONLY,exposed,12.9466146,passed,
V2EVAL10_V13_COMBINED_clean,V2EVAL10,V13,COMBINED,clean,9.5842503,passed,
V2EVAL10_V13_COMBINED_exposed,V2EVAL10,V13,COMBINED,exposed,12.6870904,passed,
V2EVAL11_V13_BASELINE_clean,V2EVAL11,V13,BASELINE,clean,7.7525011,passed,
V2EVAL11_V13_BASELINE_exposed,V2EVAL11,V13,BASELINE,exposed,11.5763908,passed,
V2EVAL11_V13_EM_ONLY_clean,V2EVAL11,V13,EM_ONLY,clean,7.1180706,passed,
V2EVAL11_V13_EM_ONLY_exposed,V2EVAL11,V13,EM_ONLY,exposed,11.4650798,passed,
V2EVAL11_V13_SW_ONLY_clean,V2EVAL11,V13,SW_ONLY,clean,9.0676854,passed,
V2EVAL11_V13_SW_ONLY_exposed,V2EVAL11,V13,SW_ONLY,exposed,11.928358,passed,
V2EVAL11_V13_COMBINED_clean,V2EVAL11,V13,COMBINED,clean,7.5765767,passed,
V2EVAL11_V13_COMBINED_exposed,V2EVAL11,V13,COMBINED,exposed,11.7449701,passed,
V2EVAL12_V13_BASELINE_clean,V2EVAL12,V13,BASELINE,clean,7.3222719,passed,
V2EVAL12_V13_BASELINE_exposed,V2EVAL12,V13,BASELINE,exposed,11.5918201,passed,
V2EVAL12_V13_EM_ONLY_clean,V2EVAL12,V13,EM_ONLY,clean,7.3185353,passed,
V2EVAL12_V13_EM_ONLY_exposed,V2EVAL12,V13,EM_ONLY,exposed,11.2938607,passed,
V2EVAL12_V13_SW_ONLY_clean,V2EVAL12,V13,SW_ONLY,clean,8.8303621,passed,
V2EVAL12_V13_SW_ONLY_exposed,V2EVAL12,V13,SW_ONLY,exposed,12.272551,passed,
V2EVAL12_V13_COMBINED_clean,V2EVAL12,V13,COMBINED,clean,8.7728793,passed,
V2EVAL12_V13_COMBINED_exposed,V2EVAL12,V13,COMBINED,exposed,10.6552932,passed,
V2EVAL01_V14_BASELINE_clean,V2EVAL01,V14,BASELINE,clean,15.6803475,passed,
V2EVAL01_V14_BASELINE_exposed,V2EVAL01,V14,BASELINE,exposed,17.9923387,passed,
V2EVAL01_V14_EM_ONLY_clean,V2EVAL01,V14,EM_ONLY,clean,11.7096305,passed,
V2EVAL01_V14_EM_ONLY_exposed,V2EVAL01,V14,EM_ONLY,exposed,15.4689474,passed,
V2EVAL01_V14_SW_ONLY_clean,V2EVAL01,V14,SW_ONLY,clean,14.2871241,passed,
V2EVAL01_V14_SW_ONLY_exposed,V2EVAL01,V14,SW_ONLY,exposed,16.1084075,passed,
V2EVAL01_V14_COMBINED_clean,V2EVAL01,V14,COMBINED,clean,11.2413932,passed,
V2EVAL01_V14_COMBINED_exposed,V2EVAL01,V14,COMBINED,exposed,15.577934,passed,
V2EVAL02_V14_BASELINE_clean,V2EVAL02,V14,BASELINE,clean,8.4216748,passed,
V2EVAL02_V14_BASELINE_exposed,V2EVAL02,V14,BASELINE,exposed,13.8554268,passed,
V2EVAL02_V14_EM_ONLY_clean,V2EVAL02,V14,EM_ONLY,clean,9.1957234,passed,
V2EVAL02_V14_EM_ONLY_exposed,V2EVAL02,V14,EM_ONLY,exposed,13.5567954,passed,
V2EVAL02_V14_SW_ONLY_clean,V2EVAL02,V14,SW_ONLY,clean,10.140951,passed,
V2EVAL02_V14_SW_ONLY_exposed,V2EVAL02,V14,SW_ONLY,exposed,14.4985272,passed,
V2EVAL02_V14_COMBINED_clean,V2EVAL02,V14,COMBINED,clean,10.1732013,passed,
V2EVAL02_V14_COMBINED_exposed,V2EVAL02,V14,COMBINED,exposed,13.9069624,passed,
V2EVAL03_V14_BASELINE_clean,V2EVAL03,V14,BASELINE,clean,8.0772046,passed,
V2EVAL03_V14_BASELINE_exposed,V2EVAL03,V14,BASELINE,exposed,11.7498795,passed,
V2EVAL03_V14_EM_ONLY_clean,V2EVAL03,V14,EM_ONLY,clean,7.4584689,passed,
V2EVAL03_V14_EM_ONLY_exposed,V2EVAL03,V14,EM_ONLY,exposed,12.0209033,passed,
V2EVAL03_V14_SW_ONLY_clean,V2EVAL03,V14,SW_ONLY,clean,10.3696303,passed,
V2EVAL03_V14_SW_ONLY_exposed,V2EVAL03,V14,SW_ONLY,exposed,13.8689544,passed,
V2EVAL03_V14_COMBINED_clean,V2EVAL03,V14,COMBINED,clean,9.5106966,passed,
V2EVAL03_V14_COMBINED_exposed,V2EVAL03,V14,COMBINED,exposed,12.2774835,passed,
V2EVAL04_V14_BASELINE_clean,V2EVAL04,V14,BASELINE,clean,7.9281667,passed,
V2EVAL04_V14_BASELINE_exposed,V2EVAL04,V14,BASELINE,exposed,11.4672146,passed,
V2EVAL04_V14_EM_ONLY_clean,V2EVAL04,V14,EM_ONLY,clean,8.06265,passed,
V2EVAL04_V14_EM_ONLY_exposed,V2EVAL04,V14,EM_ONLY,exposed,11.8127046,passed,
V2EVAL04_V14_SW_ONLY_clean,V2EVAL04,V14,SW_ONLY,clean,9.8061907,passed,
V2EVAL04_V14_SW_ONLY_exposed,V2EVAL04,V14,SW_ONLY,exposed,11.4535432,passed,
V2EVAL04_V14_COMBINED_clean,V2EVAL04,V14,COMBINED,clean,10.6730005,passed,
V2EVAL04_V14_COMBINED_exposed,V2EVAL04,V14,COMBINED,exposed,12.8504838,passed,
V2EVAL05_V14_BASELINE_clean,V2EVAL05,V14,BASELINE,clean,7.5882741,passed,
V2EVAL05_V14_BASELINE_exposed,V2EVAL05,V14,BASELINE,exposed,10.6093406,passed,
V2EVAL05_V14_EM_ONLY_clean,V2EVAL05,V14,EM_ONLY,clean,7.1881564,passed,
V2EVAL05_V14_EM_ONLY_exposed,V2EVAL05,V14,EM_ONLY,exposed,10.8590146,passed,
V2EVAL05_V14_SW_ONLY_clean,V2EVAL05,V14,SW_ONLY,clean,10.6628911,passed,
V2EVAL05_V14_SW_ONLY_exposed,V2EVAL05,V14,SW_ONLY,exposed,13.5522932,passed,
V2EVAL05_V14_COMBINED_clean,V2EVAL05,V14,COMBINED,clean,9.9188641,passed,
V2EVAL05_V14_COMBINED_exposed,V2EVAL05,V14,COMBINED,exposed,12.6195509,passed,
V2EVAL06_V14_BASELINE_clean,V2EVAL06,V14,BASELINE,clean,7.9437379,passed,
V2EVAL06_V14_BASELINE_exposed,V2EVAL06,V14,BASELINE,exposed,11.2960784,passed,
V2EVAL06_V14_EM_ONLY_clean,V2EVAL06,V14,EM_ONLY,clean,8.1991807,passed,
V2EVAL06_V14_EM_ONLY_exposed,V2EVAL06,V14,EM_ONLY,exposed,11.4321038,passed,
V2EVAL06_V14_SW_ONLY_clean,V2EVAL06,V14,SW_ONLY,clean,10.2370985,passed,
V2EVAL06_V14_SW_ONLY_exposed,V2EVAL06,V14,SW_ONLY,exposed,12.7188892,passed,
V2EVAL06_V14_COMBINED_clean,V2EVAL06,V14,COMBINED,clean,10.1645533,passed,
V2EVAL06_V14_COMBINED_exposed,V2EVAL06,V14,COMBINED,exposed,13.5941989,passed,
V2EVAL07_V14_BASELINE_clean,V2EVAL07,V14,BASELINE,clean,7.5993813,passed,
V2EVAL07_V14_BASELINE_exposed,V2EVAL07,V14,BASELINE,exposed,10.2885328,passed,
V2EVAL07_V14_EM_ONLY_clean,V2EVAL07,V14,EM_ONLY,clean,7.2161498,passed,
V2EVAL07_V14_EM_ONLY_exposed,V2EVAL07,V14,EM_ONLY,exposed,10.2490587,passed,
V2EVAL07_V14_SW_ONLY_clean,V2EVAL07,V14,SW_ONLY,clean,9.1938155,passed,
V2EVAL07_V14_SW_ONLY_exposed,V2EVAL07,V14,SW_ONLY,exposed,12.0856807,passed,
V2EVAL07_V14_COMBINED_clean,V2EVAL07,V14,COMBINED,clean,10.2631013,passed,
V2EVAL07_V14_COMBINED_exposed,V2EVAL07,V14,COMBINED,exposed,12.4550096,passed,
V2EVAL08_V14_BASELINE_clean,V2EVAL08,V14,BASELINE,clean,7.459746,passed,
V2EVAL08_V14_BASELINE_exposed,V2EVAL08,V14,BASELINE,exposed,11.1852062,passed,
V2EVAL08_V14_EM_ONLY_clean,V2EVAL08,V14,EM_ONLY,clean,7.3908808,passed,
V2EVAL08_V14_EM_ONLY_exposed,V2EVAL08,V14,EM_ONLY,exposed,9.8905794,passed,
V2EVAL08_V14_SW_ONLY_clean,V2EVAL08,V14,SW_ONLY,clean,9.3975357,passed,
V2EVAL08_V14_SW_ONLY_exposed,V2EVAL08,V14,SW_ONLY,exposed,11.9494532,passed,
V2EVAL08_V14_COMBINED_clean,V2EVAL08,V14,COMBINED,clean,9.9735727,passed,
V2EVAL08_V14_COMBINED_exposed,V2EVAL08,V14,COMBINED,exposed,13.5953186,passed,
V2EVAL09_V14_BASELINE_clean,V2EVAL09,V14,BASELINE,clean,7.4213597,passed,
V2EVAL09_V14_BASELINE_exposed,V2EVAL09,V14,BASELINE,exposed,11.0882563,passed,
V2EVAL09_V14_EM_ONLY_clean,V2EVAL09,V14,EM_ONLY,clean,7.4294265,passed,
V2EVAL09_V14_EM_ONLY_exposed,V2EVAL09,V14,EM_ONLY,exposed,10.0727089,passed,
